,식품군,식품이름,열량 (kcal),탄수화물 (g),단백질 (g),지방 (g),당류 (g),나트륨 (mg),포화지방산 (g)
3808,빵 또는 떡류,밀크롤인단팥팡,200.07,32.55,4.75,6.1,9.8,115.29,2.51
3809,빵 또는 떡류,밀크샌드,164.82,0.0,3.12,0.0,6.58,240.55,3.56
3810,빵 또는 떡류,밀크카스타드팡,243.91,28.75,3.48,13.07,8.49,121.96,6.1
3811,빵 또는 떡류,밀크카스테라,209.4,41.88,4.19,2.76,25.63,67.01,0.84
3812,빵 또는 떡류,바닐라 밀레,120.01,8.9,1.69,8.62,9.8,19.42,4.39
3813,빵 또는 떡류,바로굽는 토스트식빵,167.02,25.36,4.33,5.26,2.75,210.33,3.09
3814,빵 또는 떡류,바로그대로토스트,143.58,23.35,4.25,3.69,3.4,276.5,2.07
3815,빵 또는 떡류,바바리안먼치킨,222.0,31.0,3.0,10.0,23.0,190.0,7.0
3816,빵 또는 떡류,바바리안비스마르크,221.27,27.56,3.83,11.48,15.31,176.09,8.42
3817,빵 또는 떡류,바바리안필드,232.0,31.0,4.0,11.0,15.4,220.0,7.0
3818,빵 또는 떡류,밤&호박 명인월병,249.55,48.09,3.9,5.07,15.08,19.5,1.04
3819,빵 또는 떡류,밤꿀호떡,138.29,29.29,3.2,0.93,9.19,116.22,0.39
3820,빵 또는 떡류,밤롤팡,233.33,34.53,4.67,8.4,5.23,130.67,3.45
3821,빵 또는 떡류,밤맛 월병,252.76,48.78,3.55,5.32,21.86,17.74,0.98
3822,빵 또는 떡류,백설기케이크,127.04,29.04,2.42,0.0,12.52,48.4,0.0
3823,빵 또는 떡류,백설오리지널더(THE)건강한핫도그,176.81,18.18,5.51,9.19,5.35,347.51,2.99
3824,빵 또는 떡류,백설핫도그(씨제이제일제당),130.68,17.64,3.38,5.24,4.94,267.88,1.32
3825,빵 또는 떡류,버터를품은 모닝롤,161.28,25.21,4.74,4.61,5.35,99.73,1.91
3826,빵 또는 떡류,베니건스브레드,183.75,32.92,5.36,3.37,4.9,267.97,1.61
3827,빵 또는 떡류,베리베리스트로베리롤,191.41,31.39,3.06,5.36,11.64,99.53,2.07
3828,빵 또는 떡류,베이징 꿀호떡,221.97,40.83,4.19,5.13,10.52,167.52,1.78
3829,빵 또는 떡류,베이컨&포테이토피자(피자코리아),114.33,13.61,5.44,4.36,1.47,234.11,2.23
3830,빵 또는 떡류,벨지움 스윗와플,294.6,36.7,4.96,13.89,10.55,208.3,6.94
3831,빵 또는 떡류,복월병 밤맛,252.76,48.78,3.55,5.32,21.86,17.74,0.98
3832,빵 또는 떡류,부드러운 모카번,266.36,36.19,5.03,11.06,11.31,170.87,5.03
3833,빵 또는 떡류,부드러운 밀크식빵,189.76,36.39,5.2,3.25,3.77,350.93,1.56
3834,빵 또는 떡류,부드러운 우리쌀 토스트,129.97,22.73,4.53,2.32,0.29,217.25,1.25
3835,빵 또는 떡류,부드러운 점보버터롤,226.15,41.99,4.77,4.48,9.05,295.81,2.19
3836,빵 또는 떡류,부드러운 토스트식빵,112.7,21.07,3.43,1.72,1.96,161.7,0.74
3837,빵 또는 떡류,부드러움에 빠진 클래식롤,214.06,33.91,4.24,7.42,14.41,116.57,3.07
3838,빵 또는 떡류,부드럽게 먹는 밀크샌드,246.26,35.18,3.35,10.89,6.03,268.03,5.86
3839,빵 또는 떡류,부드럽게 먹는 블루베리크림샌드,247.93,34.34,3.35,10.89,5.28,268.03,5.86
3840,빵 또는 떡류,불떡볶이,186.57,37.77,3.17,2.53,7.52,407.39,0.22
3841,빵 또는 떡류,브라운브레드,210.97,39.47,5.44,4.76,4.9,258.61,2.72
3842,빵 또는 떡류,블랙필드,227.0,31.0,4.0,11.0,15.4,210.0,7.0
3843,빵 또는 떡류,블루베리맛베이글,131.61,20.25,4.05,4.05,3.56,121.49,2.43
3844,빵 또는 떡류,블루베리머핀,205.8,22.54,2.94,11.76,12.74,112.7,5.88
3845,빵 또는 떡류,블루베리치즈팡,256.31,37.19,4.02,11.06,11.31,211.08,4.42
3846,빵 또는 떡류,비엔나케잌(롯데푸드),137.2,12.74,4.41,7.35,4.45,205.8,2.45
3847,빵 또는 떡류,빅꽈배기도너츠,255.47,36.85,5.03,10.05,23.37,301.54,4.19
3848,빵 또는 떡류,빙빙슈크림,230.59,38.14,4.43,7.1,11.31,230.59,3.64
3849,빵 또는 떡류,쁘띠첼 치즈케익 소프트(씨제이제일제당),278.03,32.94,5.53,13.79,7.84,144.34,9.62
3850,빵 또는 떡류,새우버거,776.25,77.14,16.07,45.0,13.03,1076.79,7.71
3851,빵 또는 떡류,샌드위치통식빵,187.71,36.18,4.52,2.41,3.01,399.54,1.06
3852,빵 또는 떡류,생생 야채 고로케,221.13,26.13,5.03,11.06,4.52,291.49,4.62
3853,빵 또는 떡류,생크림더블소프트,172.97,33.08,4.73,2.08,2.72,302.47,0.94
3854,빵 또는 떡류,생크림파운드미니,220.73,26.74,2.95,11.33,13.61,84.74,2.26
3855,빵 또는 떡류,샤니 참깨 햄버거,134.63,25.68,4.88,1.38,2.94,242.78,0.47
3856,빵 또는 떡류,샤니 추억의 보름달,228.4,41.97,4.94,4.94,14.0,172.84,2.59
3857,빵 또는 떡류,샤니팡찌니 속이알찬 단팥피자(단팥),191.81,40.21,4.19,1.59,11.31,150.77,0.75
3858,빵 또는 떡류,샤니팡찌니 속이알찬 단팥피자(피자),167.52,25.13,7.54,5.03,5.28,335.04,2.26
3859,빵 또는 떡류,샤니팡찌니 속이알찬고구마,188.46,39.37,4.19,1.84,15.83,192.65,0.84
3860,빵 또는 떡류,샤니팡찌니 속이알찬단팥고구마(고구마),188.46,39.37,4.19,1.84,15.83,192.65,0.84
3861,빵 또는 떡류,샤니팡찌니 속이알찬단팥고구마(단팥),193.49,40.21,5.03,1.84,9.8,175.9,0.84
3862,빵 또는 떡류,샤르르 녹는 치즈번,405.0,67.0,8.0,11.0,18.0,490.0,4.8
3863,빵 또는 떡류,샤르르녹는 슈크림빵,279.03,49.0,4.08,6.4,10.62,190.56,3.4
3864,빵 또는 떡류,센스있는딸기샌드,220.36,33.63,3.48,6.96,4.52,266.75,0.81
3865,빵 또는 떡류,센스있는메론샌드,226.15,33.63,3.48,8.12,6.03,278.34,0.81
3866,빵 또는 떡류,센스있는크림치즈샌드,220.36,33.63,3.48,6.96,4.52,301.54,1.51
3867,빵 또는 떡류,소보루빵,189.0,30.1,2.8,6.3,6.3,126.0,0.0
3868,빵 또는 떡류,소프트 치즈케익미니,253.48,39.58,4.71,9.42,17.34,103.65,3.39
3869,빵 또는 떡류,소프트버터롤,185.29,34.55,3.93,3.3,6.2,227.69,1.57
3870,빵 또는 떡류,소프트시몬컵케익,204.62,40.92,3.23,3.34,16.59,150.77,1.4
3871,빵 또는 떡류,속이 빵빵한 통단팥,148.17,30.33,4.08,1.4,14.0,32.08,0.58
3872,빵 또는 떡류,스낵샌드 고소땅콩,202.89,27.56,3.83,9.19,3.06,245.0,3.67
3873,빵 또는 떡류,스낵샌드 달콤딸기,199.06,27.56,3.06,8.42,3.06,214.38,3.83
3874,빵 또는 떡류,스낵샌드 호밀생크림,195.23,28.33,3.06,7.66,4.29,237.34,3.83
3875,빵 또는 떡류,스낵샌드 호밀옥수수,195.23,28.33,3.06,7.66,4.29,237.34,3.83
3876,빵 또는 떡류,스위스롤케익클래식,238.1,39.53,3.68,7.35,16.59,105.72,3.22
3877,빵 또는 떡류,스위트 골든케익볼,253.16,43.88,4.5,7.88,16.59,95.64,3.6
3878,빵 또는 떡류,스위트 롤케익클래식,225.09,35.04,4.25,7.43,16.59,138.03,3.5
3879,빵 또는 떡류,스위트 콘 브래드,233.69,38.45,4.52,6.78,12.81,278.92,1.28
3880,빵 또는 떡류,스위트롤케익클래식,152.26,23.07,3.41,5.15,16.59,102.62,2.5
3881,빵 또는 떡류,스트로베리먼치킨,232.85,32.62,3.37,11.25,15.59,202.48,6.75
3882,빵 또는 떡류,스트로베리소프트,164.99,27.21,2.32,5.21,13.85,104.21,2.89
3883,빵 또는 떡류,스트로베리필드,217.0,28.0,4.0,11.0,8.98,210.0,7.0
3884,빵 또는 떡류,시나몬베이글,137.69,21.87,4.05,3.64,3.12,161.98,2.02
3885,빵 또는 떡류,시몬케익,200.0,32.0,5.0,6.0,12.6,35.0,1.3
3886,빵 또는 떡류,식이섬유 단호박호빵,200.19,40.21,5.03,2.26,11.31,150.77,0.84
3887,빵 또는 떡류,식이섬유 토스트식빵,148.47,26.6,4.95,2.54,2.75,204.14,1.18
3888,빵 또는 떡류,신라의달밤 호두화과자,242.0,50.0,7.0,3.0,16.8,120.0,1.3
3889,빵 또는 떡류,신요요꿀호떡,197.61,40.14,3.09,2.57,8.59,154.38,1.13
3890,빵 또는 떡류,씨제이 프레시안 화권(세린식품),122.5,25.9,2.8,0.91,1.96,49.0,0.14
3891,빵 또는 떡류,아이러브 샌드위치,187.07,36.3,4.19,3.21,2.26,349.0,1.54
3892,빵 또는 떡류,아이리스와터검니의 초코파운드,280.0,38.77,3.23,11.85,15.83,140.0,6.46
3893,빵 또는 떡류,아침엔. 밀크 토스트,132.17,25.38,4.75,1.3,1.48,258.22,0.49
3894,빵 또는 떡류,아침엔.토스트,142.65,29.13,3.73,1.72,2.42,298.73,0.75
3895,빵 또는 떡류,아티제 식빵,149.36,24.82,4.77,3.45,2.94,177.01,1.26
3896,빵 또는 떡류,아티제 팥빵,142.31,26.67,3.69,2.32,1.96,96.47,0.74
3897,빵 또는 떡류,알밤맞은 단팥 호빵,199.97,39.68,4.76,2.86,9.8,134.9,0.95
3898,빵 또는 떡류,애플턴오버,225.0,24.0,3.0,14.0,5.6,180.0,6.0
3899,빵 또는 떡류,애플필드,226.0,31.0,4.0,11.0,14.7,210.0,7.0
3900,빵 또는 떡류,애플홀릭소프트,176.33,32.55,3.39,3.39,13.26,108.51,1.49
3901,빵 또는 떡류,야채 호빵,171.71,28.48,6.7,3.6,5.28,268.03,1.51
3902,빵 또는 떡류,어니언베이글,133.64,19.44,4.05,4.45,3.12,157.93,2.43
3903,빵 또는 떡류,언양식 소불고기 호빵,172.99,26.19,7.14,4.76,6.03,253.93,2.06
3904,빵 또는 떡류,엄마의 시크릿 레시피 미니생크림파운드,318.29,35.6,4.19,18.85,15.08,109.94,4.19
3905,빵 또는 떡류,엄마의 시크릿 레시피 생크림파운드미니,318.29,35.6,4.19,18.85,15.08,109.94,4.19
3906,빵 또는 떡류,엄마의 시크릿 레시피 생크림파운드케익,248.83,29.09,3.06,13.02,12.25,91.88,2.53
3907,빵 또는 떡류,엄마의 시크릿 레시피 옥수수카스테라,148.21,30.25,3.02,1.39,13.07,90.74,0.42
3908,빵 또는 떡류,업타운훼미리브레드,144.55,27.44,4.41,2.2,5.88,132.3,0.98
3909,빵 또는 떡류,에그타르트,225.0,27.0,3.0,12.0,7.0,150.0,4.9
3910,빵 또는 떡류,에띠앙금빵,178.58,33.1,4.36,3.75,7.84,139.38,1.74
3911,빵 또는 떡류,에이스의매콤소시지빵,247.69,26.92,6.46,12.92,5.28,333.85,6.46
3912,빵 또는 떡류,엔네이처 우유핫도그(롯데푸드),134.75,17.64,3.92,5.39,5.6,259.7,2.06
3913,빵 또는 떡류,여가자 찾는 식이섬유 단호박 호빵,200.19,40.21,5.03,2.26,11.31,150.77,0.84
3914,빵 또는 떡류,옛날 꿀호떡,212.93,42.32,3.97,3.57,11.78,185.16,1.72
3915,빵 또는 떡류,옛날 꿀호떡 호이호이,242.81,48.26,4.52,3.32,13.19,196.06,1.51
3916,빵 또는 떡류,옛날땅콩호떡,202.0,39.0,4.0,3.6,6.64,140.0,1.3
3917,빵 또는 떡류,옛날소보루,259.66,41.88,4.19,9.21,13.57,192.65,3.94
3918,빵 또는 떡류,오리지널 땅콩크림샌드,169.23,23.59,4.37,6.38,7.78,188.18,2.9
3919,빵 또는 떡류,오리지널 미니호두단팥빵,239.97,45.23,6.28,4.4,9.8,150.77,1.13
3920,빵 또는 떡류,오리지널 속이빵빵 통단팥,210.9,43.08,5.38,1.79,18.85,134.61,0.9
3921,빵 또는 떡류,오리지널 피넛크림빵,258.6,40.08,4.77,8.59,7.54,248.1,4.2
3922,빵 또는 떡류,오리지널단팥빵,212.85,41.68,4.43,3.46,17.34,195.11,1.6
3923,빵 또는 떡류,오리지널단팥크림빵,240.34,37.25,3.55,8.87,16.59,168.51,4.43
3924,빵 또는 떡류,오리지널버터롤,226.15,42.1,4.9,4.5,9.05,274.13,2.15
3925,빵 또는 떡류,오리지널버터롤파티,226.15,42.1,4.9,4.5,9.05,274.13,2.15
3926,빵 또는 떡류,오리지널보름달,230.86,43.21,3.7,4.57,12.45,148.15,1.98
3927,빵 또는 떡류,오븐에 구운 맘스 도넛,325.03,37.2,3.92,17.62,18.09,127.27,3.92
3928,빵 또는 떡류,오후의 애플민트,89.06,10.65,0.95,4.74,10.29,11.64,2.26
3929,빵 또는 떡류,옥수수 식빵,188.46,36.12,4.71,2.98,3.01,329.81,1.41
3930,빵 또는 떡류,옥수수팡,200.36,33.1,3.48,6.1,8.49,148.09,2.53
3931,빵 또는 떡류,온가족이 함께먹는 팡찌니 단팥,194.32,40.21,5.03,1.84,9.8,167.52,0.84
3932,빵 또는 떡류,온가족이 함께먹는 팡찌니 통단팥,194.32,40.21,5.03,2.09,14.32,201.03,1.76
3933,빵 또는 떡류,올리브브레드,122.99,23.82,4.33,1.15,8.62,22.15,0.79
3934,빵 또는 떡류,완두앙금빵,185.0,36.0,5.0,2.6,9.1,190.0,1.0
3935,빵 또는 떡류,왕만쥬,226.15,49.34,4.11,1.78,3.77,164.48,0.69
3936,빵 또는 떡류,요리사상디의 고구마피자빵,185.95,31.16,4.02,5.03,9.05,241.23,1.51
3937,빵 또는 떡류,요요 꿀호떡,210.23,42.47,3.18,3.29,9.8,169.88,1.59
3938,빵 또는 떡류,요요꿀호떡 호이호이,192.46,38.88,2.92,2.53,12.95,145.8,1.17
3939,빵 또는 떡류,우리밀 통단팥호빵,195.25,40.71,4.52,1.66,16.59,165.85,0.75
3940,빵 또는 떡류,우리밀 통단팥혼합야채호빵(단팥),195.25,40.71,4.52,1.66,16.59,165.85,0.75
3941,빵 또는 떡류,우리밀 통단팥혼합야채호빵(야채),161.32,25.63,6.78,3.69,6.03,301.54,1.51
3942,빵 또는 떡류,우리밀경주빵,135.56,28.82,3.63,0.64,13.72,77.38,0.27
3943,빵 또는 떡류,우리쌀로찜한백설기,120.05,26.95,2.45,0.25,2.94,98.0,0.0
3944,빵 또는 떡류,우리쌀소프트토스트,128.6,23.79,3.4,1.81,0.53,226.62,0.96
3945,빵 또는 떡류,우리쌀을품은백설기,177.92,39.3,3.28,0.0,1.46,152.82,0.0
