,성별,골격근량,체지방량,BMI,체지방율,복부지방율,몸무게,나이,키,권장섭취량,탄수화물,단백질,지방,비타민A,티아민,리보플라빈,비타민C,칼슘,철분,알레르기
338,2,19.1,25.7,25.648476199999998,41.6,0.9,61.7,17,155.1,2000,217.84905,108.924525,16.13696667,600.0,1.0,1.2,100.0,900.0,17.0,
339,2,19.2,11.6,19.03516078,24.4,0.8,47.7,17,158.3,2000,198.66105,99.330525,14.71563333,600.0,1.0,1.2,100.0,900.0,17.0,
340,2,19.2,13.9,19.8686108,28.0,0.8,49.6,17,158.0,2000,201.3024,100.6512,14.91128889,600.0,1.0,1.2,100.0,900.0,17.0,
341,2,19.2,15.1,21.28172097,29.7,0.8,50.8,17,154.5,2000,202.05195,101.025975,14.96681111,600.0,1.0,1.2,100.0,900.0,17.0,
342,2,19.2,17.9,22.02498356,33.4,0.8,53.6,17,156.0,2000,206.4834,103.2417,15.29506667,600.0,1.0,1.2,100.0,900.0,17.0,
343,2,19.2,19.5,22.41840349,35.2,0.8,55.4,17,157.2,2000,209.3976,104.6988,15.51093333,600.0,1.0,1.2,100.0,900.0,17.0,
344,2,19.2,20.2,23.75875311,35.9,0.8,56.2,17,153.8,2000,209.6013,104.80065,15.52602222,600.0,1.0,1.2,100.0,900.0,17.0,
345,2,19.3,16.4,22.92732567,31.6,0.9,52.0,17,150.6,2000,202.6905,101.34525,15.01411111,600.0,1.0,1.2,100.0,900.0,17.0,
346,2,19.3,23.5,23.2627026,39.1,0.8,60.0,17,160.6,2000,216.9375,108.46875,16.06944444,600.0,1.0,1.2,100.0,900.0,17.0,
347,2,19.4,13.5,19.94872617,27.2,0.8,49.8,17,158.0,2000,201.5892,100.7946,14.93253333,600.0,1.0,1.2,100.0,900.0,17.0,10
348,2,19.4,13.6,18.56100757,27.3,0.8,49.8,17,163.8,2000,203.1987,101.59935,15.05175556,600.0,1.0,1.2,100.0,900.0,17.0,11
349,2,19.4,15.4,19.89276448,29.8,0.8,51.5,17,160.9,2000,204.83175,102.415875,15.17272222,600.0,1.0,1.2,100.0,900.0,17.0,"6,18"
350,2,19.4,16.3,20.6640625,30.8,0.8,52.9,17,160.0,2000,206.5896,103.2948,15.30293333,600.0,1.0,1.2,100.0,900.0,17.0,
351,2,19.4,19.0,21.53557212,34.3,0.8,55.2,17,160.1,2000,209.91555,104.957775,15.5493,600.0,1.0,1.2,100.0,900.0,17.0,
352,2,19.5,10.2,18.74699567,21.9,0.8,46.8,17,158.0,2000,197.2872,98.6436,14.61386667,600.0,1.0,1.2,100.0,900.0,17.0,
353,2,19.5,18.5,21.37735462,33.6,0.8,55.0,17,160.4,2000,209.71200000000002,104.85600000000001,15.53422222,600.0,1.0,1.2,100.0,900.0,17.0,
354,2,19.6,13.1,18.77505781,26.4,0.8,49.7,17,162.7,2000,202.75005,101.375025,15.01852222,600.0,1.0,1.2,100.0,900.0,17.0,
355,2,19.7,12.3,19.67805102,25.0,0.8,49.0,17,157.8,2000,200.3865,100.19325,14.84344444,600.0,1.0,1.2,100.0,900.0,17.0,
356,2,19.7,13.1,20.47488551,26.3,0.8,49.7,17,155.8,2000,200.8353,100.41765,14.87668889,600.0,1.0,1.2,100.0,900.0,17.0,9
357,2,19.7,14.9,21.78517296,28.7,0.8,51.8,17,154.2,2000,203.4027,101.70135,15.06686667,600.0,1.0,1.2,100.0,900.0,17.0,
358,2,19.7,15.6,21.76899063,29.8,0.8,52.3,17,155.0,2000,204.3417,102.17085,15.13642222,600.0,1.0,1.2,100.0,900.0,17.0,
359,2,19.7,23.4,23.7621515,38.8,0.8,60.3,17,159.3,2000,217.00695,108.503475,16.07458889,600.0,1.0,1.2,100.0,900.0,17.0,
360,2,19.8,12.4,19.28499124,25.2,0.8,49.0,17,159.4,2000,200.8305,100.41525,14.87633333,600.0,1.0,1.2,100.0,900.0,17.0,
361,2,19.8,12.5,20.25369506,25.4,0.8,49.1,17,155.7,2000,199.94715,99.973575,14.8109,600.0,1.0,1.2,100.0,900.0,17.0,
362,2,19.8,15.8,19.75368276,29.8,0.8,53.0,17,163.8,2000,207.7875,103.89375,15.39166667,600.0,1.0,1.2,100.0,900.0,17.0,3
363,2,19.9,19.0,23.35484961,33.8,0.9,56.4,17,155.4,2000,210.3321,105.16605,15.58015556,600.0,1.0,1.2,100.0,900.0,17.0,17
364,2,19.0,10.4,17.28249586,22.4,0.8,46.2,17,163.5,2000,197.95305,98.976525,14.66318889,600.0,1.0,1.2,100.0,900.0,17.0,
365,2,19.0,14.3,19.94872617,28.6,0.8,49.8,17,158.0,2000,201.5892,100.7946,14.93253333,600.0,1.0,1.2,100.0,900.0,17.0,
366,2,19.0,18.7,22.14518481,34.6,0.8,54.1,17,156.3,2000,207.28365,103.641825,15.35434444,600.0,1.0,1.2,100.0,900.0,17.0,
367,2,20.1,11.7,19.75308642,23.9,0.8,49.0,17,157.5,2000,200.30325,100.151625,14.83727778,600.0,1.0,1.2,100.0,900.0,17.0,
368,2,20.1,11.0,19.20174796,22.8,0.8,48.3,17,158.6,2000,199.6047,99.80235,14.78553333,600.0,1.0,1.2,100.0,900.0,17.0,
369,2,20.1,12.2,19.98878385,24.4,0.8,49.9,17,158.0,2000,201.7326,100.8663,14.94315556,600.0,1.0,1.2,100.0,900.0,17.0,
370,2,20.1,12.5,19.29456458,24.9,0.8,50.2,17,161.3,2000,203.07855,101.539275,15.04285556,600.0,1.0,1.2,100.0,900.0,17.0,
371,2,20.1,19.2,21.98325396,32.3,0.8,56.7,17,160.6,2000,212.2053,106.10265,15.71891111,600.0,1.0,1.2,100.0,900.0,17.0,17
372,2,20.1,22.5,25.67051868,37.6,0.9,59.7,17,152.5,2000,214.25955,107.129775,15.87107778,600.0,1.0,1.2,100.0,900.0,17.0,
373,2,20.1,9.9,19.89924697,20.8,0.8,47.5,17,154.5,2000,197.31975,98.659875,14.61627778,600.0,1.0,1.2,100.0,900.0,17.0,
374,2,20.2,11.4,19.111316100000003,22.9,0.8,49.6,17,161.1,2000,202.16265,101.081325,14.97501111,600.0,1.0,1.2,100.0,900.0,17.0,
375,2,20.2,12.7,18.45142244,25.2,0.8,50.6,17,165.6,2000,204.8454,102.4227,15.17373333,600.0,1.0,1.2,100.0,900.0,17.0,
376,2,20.2,16.1,21.5783392,29.8,0.8,53.8,17,157.9,2000,207.29745,103.648725,15.35536667,600.0,1.0,1.2,100.0,900.0,17.0,
377,2,20.2,19.0,23.85454889,33.6,0.9,56.5,17,153.9,2000,210.05925,105.029625,15.55994444,600.0,1.0,1.2,100.0,900.0,17.0,
378,2,20.2,23.6,24.93769664,38.6,0.9,61.0,17,156.4,2000,217.206,108.603,16.08933333,600.0,1.0,1.2,100.0,900.0,17.0,
379,2,20.3,11.7,21.43795751,23.7,0.8,49.4,17,151.8,2000,199.2951,99.64755,14.7626,600.0,1.0,1.2,100.0,900.0,17.0,
380,2,20.3,11.0,18.50323958,22.6,0.8,48.8,17,162.4,2000,201.3762,100.6881,14.91675556,600.0,1.0,1.2,100.0,900.0,17.0,17
381,2,20.3,14.6,19.66046416,27.9,0.8,52.3,17,163.1,2000,206.58945,103.294725,15.30292222,600.0,1.0,1.2,100.0,900.0,17.0,16
382,2,20.3,16.9,20.59959041,30.7,0.8,55.0,17,163.4,2000,210.5445,105.27225,15.59588889,600.0,1.0,1.2,100.0,900.0,17.0,
383,2,20.3,19.3,23.50136465,34.0,0.9,56.9,17,155.6,2000,211.1046,105.5523,15.63737778,600.0,1.0,1.2,100.0,900.0,17.0,5
384,2,20.3,20.5,23.66249183,35.1,0.9,58.4,17,157.1,2000,213.67185,106.835925,15.82754444,600.0,1.0,1.2,100.0,900.0,17.0,
385,2,20.4,12.6,20.36915867,25.1,0.8,50.4,17,157.3,2000,202.25535,101.127675,14.98187778,600.0,1.0,1.2,100.0,900.0,17.0,
386,2,20.4,19.3,21.86973555,34.0,0.8,56.9,17,161.3,2000,212.68635,106.343175,15.75454444,600.0,1.0,1.2,100.0,900.0,17.0,
387,2,20.5,11.1,18.82130178,22.4,0.8,49.7,17,162.5,2000,202.69455,101.347275,15.01441111,600.0,1.0,1.2,100.0,900.0,17.0,"13,2"
388,2,20.5,11.5,19.25447152,23.2,0.8,49.6,17,160.5,2000,201.99615,100.998075,14.96267778,600.0,1.0,1.2,100.0,900.0,17.0,13
389,2,20.5,12.5,19.69171185,24.7,0.8,50.6,17,160.3,2000,203.37465,101.687325,15.06478889,600.0,1.0,1.2,100.0,900.0,17.0,
390,2,20.5,12.5,19.80074568,24.7,0.8,50.5,17,159.7,2000,203.06475,101.532375,15.04183333,600.0,1.0,1.2,100.0,900.0,17.0,
391,2,20.5,16.5,19.71905048,30.2,0.8,54.6,17,166.4,2000,210.8034,105.4017,15.61506667,600.0,1.0,1.2,100.0,900.0,17.0,
392,2,20.5,17.5,20.89922081,31.3,0.8,55.8,17,163.4,2000,211.6917,105.84585,15.68086667,600.0,1.0,1.2,100.0,900.0,17.0,
393,2,20.6,15.8,20.28797005,29.0,0.8,54.5,17,163.9,2000,209.96625,104.983125,15.55305556,600.0,1.0,1.2,100.0,900.0,17.0,
394,2,20.7,12.5,19.55352778,24.4,0.8,51.0,17,161.5,2000,204.28125,102.140625,15.13194444,600.0,1.0,1.2,100.0,900.0,17.0,
395,2,20.7,13.3,19.28287796,25.6,0.8,51.8,17,163.9,2000,206.09445,103.047225,15.26625556,600.0,1.0,1.2,100.0,900.0,17.0,6
396,2,20.7,14.1,19.38069308,26.7,0.8,52.7,17,164.9,2000,207.66255,103.831275,15.38241111,600.0,1.0,1.2,100.0,900.0,17.0,
397,2,20.7,15.6,21.171875,28.7,0.8,54.2,17,160.0,2000,208.4538,104.2269,15.44102222,600.0,1.0,1.2,100.0,900.0,17.0,
398,2,20.7,16.5,21.55036704,30.0,0.8,55.1,17,159.9,2000,209.71665,104.858325,15.53456667,600.0,1.0,1.2,100.0,900.0,17.0,
399,2,20.8,12.5,19.04553187,24.4,0.8,51.1,17,163.8,2000,205.0629,102.53145,15.18984444,600.0,1.0,1.2,100.0,900.0,17.0,
400,2,20.8,13.7,20.50651484,26.2,0.8,52.3,17,159.7,2000,205.64595,102.822975,15.23303333,600.0,1.0,1.2,100.0,900.0,17.0,
401,2,20.8,29.1,27.956700199999997,43.0,0.9,67.6,17,155.5,2000,226.42065,113.210325,16.7719,600.0,1.0,1.2,100.0,900.0,17.0,3
402,2,20.0,11.6,19.09919352,23.6,0.8,49.2,17,160.5,2000,201.42255,100.711275,14.92018889,600.0,1.0,1.2,100.0,900.0,17.0,3
403,2,20.0,12.4,19.90406642,25.1,0.8,49.5,17,157.7,2000,201.07575,100.537875,14.8945,600.0,1.0,1.2,100.0,900.0,17.0,
404,2,20.0,12.0,19.584233100000002,24.3,0.8,49.2,17,158.5,2000,200.86755,100.433775,14.87907778,600.0,1.0,1.2,100.0,900.0,17.0,
405,2,20.0,13.9,19.7768843,27.2,0.8,51.2,17,160.9,2000,204.40155,102.200775,15.14085556,600.0,1.0,1.2,100.0,900.0,17.0,
406,2,20.0,16.3,18.54129221,30.2,0.8,53.9,17,170.5,2000,210.93735,105.468675,15.62498889,600.0,1.0,1.2,100.0,900.0,17.0,
407,2,20.0,21.5,23.764249,36.4,0.9,59.1,17,157.7,2000,214.84215,107.421075,15.91423333,600.0,1.0,1.2,100.0,900.0,17.0,
408,2,21.1,17.3,20.3807411,30.7,0.8,56.5,17,166.5,2000,213.55575,106.777875,15.81894444,600.0,1.0,1.2,100.0,900.0,17.0,
409,2,21.1,20.0,23.51481992,33.9,0.9,59.0,17,158.4,2000,214.893,107.4465,15.918,600.0,1.0,1.2,100.0,900.0,17.0,18
410,2,21.2,15.5,18.55732829,28.2,0.8,54.9,17,172.0,2000,212.7876,106.3938,15.76204444,600.0,1.0,1.2,100.0,900.0,17.0,
411,2,21.2,19.9,23.00980715,33.6,0.9,59.2,17,160.4,2000,215.7348,107.8674,15.98035556,600.0,1.0,1.2,100.0,900.0,17.0,
412,2,21.2,21.1,23.19585158,34.9,0.9,60.5,17,161.5,2000,217.90425,108.952125,16.14105556,600.0,1.0,1.2,100.0,900.0,17.0,
413,2,21.3,22.4,24.24025025,36.1,0.9,61.9,17,159.8,2000,219.4401,109.72005,16.25482222,600.0,1.0,1.2,100.0,900.0,17.0,
414,2,21.4,17.2,22.61456893,30.1,0.8,57.1,17,158.9,2000,212.30715,106.153575,15.72645556,600.0,1.0,1.2,100.0,900.0,17.0,
415,2,21.5,17.9,23.24637916,31.2,0.9,57.3,17,157.0,2000,212.0667,106.03335,15.70864444,600.0,1.0,1.2,100.0,900.0,17.0,
416,2,21.5,19.4,23.51547183,32.7,0.9,59.3,17,158.8,2000,215.4342,107.7171,15.95808889,600.0,1.0,1.2,100.0,900.0,17.0,
417,2,21.6,19.0,23.00980715,32.0,0.8,59.2,17,160.4,2000,215.7348,107.8674,15.98035556,600.0,1.0,1.2,100.0,900.0,17.0,
418,2,21.7,14.9,20.99527511,27.1,0.8,55.1,17,162.0,2000,210.2994,105.1497,15.57773333,600.0,1.0,1.2,100.0,900.0,17.0,
419,2,21.7,17.8,23.23345618,30.7,0.9,58.0,17,158.0,2000,213.34799999999998,106.67399999999999,15.80355556,600.0,1.0,1.2,100.0,900.0,17.0,8
420,2,21.7,21.6,24.79213908,35.1,0.9,61.5,17,157.5,2000,218.22825,109.114125,16.16505556,600.0,1.0,1.2,100.0,900.0,17.0,
421,2,21.8,11.6,19.23590385,22.4,0.8,51.8,17,164.1,2000,206.14995,103.074975,15.27036667,600.0,1.0,1.2,100.0,900.0,17.0,
422,2,21.8,12.1,18.07289355,23.1,0.8,52.6,17,170.6,2000,209.1009,104.55045,15.48895556,600.0,1.0,1.2,100.0,900.0,17.0,
423,2,21.8,21.8,23.35339773,34.7,0.9,62.2,17,163.2,2000,220.8138,110.4069,16.35657778,600.0,1.0,1.2,100.0,900.0,17.0,11
424,2,21.8,8.0,17.04690541,17.3,0.7,48.4,17,168.5,2000,202.49535,101.247675,14.99965556,600.0,1.0,1.2,100.0,900.0,17.0,
425,2,21.9,20.7,23.62398168,34.4,0.8,60.1,17,159.5,2000,216.77565,108.387825,16.05745556,600.0,1.0,1.2,100.0,900.0,17.0,
426,2,21.0,15.3,20.53802826,28.1,0.8,54.3,17,162.6,2000,209.3187,104.65935,15.50508889,600.0,1.0,1.2,100.0,900.0,17.0,
427,2,21.0,16.5,22.58341107,29.9,0.8,55.1,17,156.2,2000,208.6899,104.34495,15.45851111,600.0,1.0,1.2,100.0,900.0,17.0,
428,2,21.0,17.1,19.94756236,30.4,0.8,56.3,17,168.0,2000,213.6852,106.8426,15.82853333,600.0,1.0,1.2,100.0,900.0,17.0,
429,2,21.0,18.5,22.71577118,32.2,0.8,57.5,17,159.1,2000,212.93625,106.468125,15.77305556,600.0,1.0,1.2,100.0,900.0,17.0,
430,2,22.1,12.3,18.62679878,23.1,0.8,53.2,17,169.0,2000,209.5173,104.75865,15.5198,600.0,1.0,1.2,100.0,900.0,17.0,
431,2,22.1,15.8,21.31121262,27.7,0.8,56.9,17,163.4,2000,213.2691,106.63455,15.79771111,600.0,1.0,1.2,100.0,900.0,17.0,"18,7"
432,2,22.1,18.5,22.52971391,31.2,0.8,59.2,17,162.1,2000,216.20655,108.103275,16.0153,600.0,1.0,1.2,100.0,900.0,17.0,6
433,2,22.1,19.4,22.20969873,32.3,0.9,60.1,17,164.5,2000,218.16315,109.081575,16.16023333,600.0,1.0,1.2,100.0,900.0,17.0,
434,2,22.2,12.0,20.28199254,22.7,0.8,52.9,17,161.5,2000,207.00585,103.502925,15.33376667,600.0,1.0,1.2,100.0,900.0,17.0,
435,2,22.2,25.3,24.8015038,38.1,0.9,66.3,17,163.5,2000,226.77645,113.388225,16.79825556,600.0,1.0,1.2,100.0,900.0,17.0,
436,2,22.3,22.4,24.57274289,35.4,0.9,63.3,17,160.5,2000,221.64195,110.820975,16.41792222,600.0,1.0,1.2,100.0,900.0,17.0,
437,2,22.3,28.4,27.72486849,41.0,0.9,69.3,17,158.1,2000,229.57995,114.789975,17.00592222,600.0,1.0,1.2,100.0,900.0,17.0,
438,2,22.4,15.0,21.64412071,28.2,0.8,52.0,17,155.0,2000,203.9115,101.95575,15.10455556,600.0,1.0,1.2,100.0,900.0,17.0,
439,2,22.4,18.4,21.70126288,30.8,0.8,59.8,17,166.0,2000,218.1492,109.0746,16.1592,600.0,1.0,1.2,100.0,900.0,17.0,
440,2,22.5,11.3,19.11489354,21.5,0.8,52.8,17,166.2,2000,208.1667,104.08335,15.41975556,600.0,1.0,1.2,100.0,900.0,17.0,17
441,2,22.5,19.9,22.38022654,32.5,0.8,61.3,17,165.5,2000,220.16145,110.080725,16.30825556,600.0,1.0,1.2,100.0,900.0,17.0,
442,2,22.5,24.4,23.82121203,37.1,0.9,65.8,17,166.2,2000,226.8087,113.40435,16.80064444,600.0,1.0,1.2,100.0,900.0,17.0,
443,2,22.6,11.8,19.56900722,22.0,0.8,53.6,17,165.5,2000,209.11965,104.559825,15.49034444,600.0,1.0,1.2,100.0,900.0,17.0,
444,2,22.6,15.2,21.6890928,27.0,0.9,56.5,17,161.4,2000,212.1405,106.07025,15.71411111,600.0,1.0,1.2,100.0,900.0,17.0,16
445,2,22.6,20.9,23.3776976,33.3,0.9,62.8,17,163.9,2000,221.86845,110.934225,16.4347,600.0,1.0,1.2,100.0,900.0,17.0,
446,2,22.7,17.6,23.54511629,29.7,0.9,59.3,17,158.7,2000,215.40645,107.703225,15.95603333,600.0,1.0,1.2,100.0,900.0,17.0,
447,2,22.7,21.3,22.90578867,33.5,0.8,63.5,17,166.5,2000,223.59375,111.796875,16.5625,600.0,1.0,1.2,100.0,900.0,17.0,
448,2,22.7,26.8,23.94031856,39.0,0.8,68.7,17,169.4,2000,231.8553,115.92765,17.17446667,600.0,1.0,1.2,100.0,900.0,17.0,
449,2,22.8,19.4,22.88445512,31.5,0.9,61.4,17,163.8,2000,219.8331,109.91655,16.28393333,600.0,1.0,1.2,100.0,900.0,17.0,
450,2,22.0,21.4,24.13697676,34.5,0.9,62.1,17,160.4,2000,219.8934,109.9467,16.2884,600.0,1.0,1.2,100.0,900.0,17.0,
451,2,23.1,14.9,20.14634275,26.1,0.8,57.2,17,168.5,2000,215.11455,107.557275,15.93441111,600.0,1.0,1.2,100.0,900.0,17.0,
452,2,23.1,24.0,25.39498961,36.1,0.9,66.4,17,161.7,2000,226.42035,113.210175,16.77187778,600.0,1.0,1.2,100.0,900.0,17.0,"2,13"
453,2,23.1,8.8,18.41889331,17.3,0.8,51.0,17,166.4,2000,205.641,102.8205,15.23266667,600.0,1.0,1.2,100.0,900.0,17.0,
454,2,23.2,25.6,26.5234375,37.7,0.9,67.9,17,160.0,2000,228.0996,114.0498,16.89626667,600.0,1.0,1.2,100.0,900.0,17.0,
455,2,23.3,13.9,21.43085681,24.4,0.8,56.8,17,162.8,2000,212.9592,106.4796,15.77475556,600.0,1.0,1.2,100.0,900.0,17.0,
456,2,23.3,19.1,23.74154495,30.8,0.8,62.0,17,161.6,2000,220.083,110.0415,16.30244444,600.0,1.0,1.2,100.0,900.0,17.0,"2,15"
457,2,23.3,19.0,23.548239600000002,30.8,0.8,61.8,17,162.0,2000,219.9072,109.9536,16.28942222,600.0,1.0,1.2,100.0,900.0,17.0,
458,2,23.4,16.8,22.12224866,28.2,0.9,59.5,17,164.0,2000,217.16400000000002,108.58200000000001,16.08622222,600.0,1.0,1.2,100.0,900.0,17.0,9
459,2,23.6,18.7,22.63577011,30.1,0.8,62.3,17,165.9,2000,221.70645,110.853225,16.4227,600.0,1.0,1.2,100.0,900.0,17.0,
460,2,23.7,14.4,20.813606399999998,24.9,0.8,57.7,17,166.5,2000,215.27655,107.638275,15.94641111,600.0,1.0,1.2,100.0,900.0,17.0,
461,2,23.8,19.6,24.80321538,31.1,0.9,63.1,17,159.5,2000,221.07765,110.538825,16.37612222,600.0,1.0,1.2,100.0,900.0,17.0,
462,2,23.9,13.8,21.15702479,23.9,0.8,57.6,17,165.0,2000,214.7169,107.35845,15.90495556,600.0,1.0,1.2,100.0,900.0,17.0,
463,2,23.9,16.3,23.91202279,27.0,0.9,60.3,17,158.8,2000,216.8682,108.4341,16.06431111,600.0,1.0,1.2,100.0,900.0,17.0,
464,2,23.9,22.3,24.538964899999996,33.5,0.9,66.0,17,164.0,2000,226.485,113.2425,16.77666667,600.0,1.0,1.2,100.0,900.0,17.0,
465,2,23.0,26.2,24.89475976,38.2,0.9,68.6,17,166.0,2000,230.7684,115.3842,17.09395556,600.0,1.0,1.2,100.0,900.0,17.0,
466,2,23.0,30.6,25.75572678,41.8,0.9,73.3,17,168.7,2000,238.25745,119.128725,17.6487,600.0,1.0,1.2,100.0,900.0,17.0,
467,2,24.1,15.4,20.94190063,25.8,0.8,59.6,17,168.7,2000,218.61165,109.305825,16.19345556,600.0,1.0,1.2,100.0,900.0,17.0,
468,2,24.1,16.1,21.54971494,26.8,0.8,60.1,17,167.0,2000,218.8569,109.42845,16.21162222,600.0,1.0,1.2,100.0,900.0,17.0,
469,2,24.1,34.1,30.8959228,43.4,0.9,78.6,17,159.5,2000,243.30465,121.652325,18.02256667,600.0,1.0,1.2,100.0,900.0,17.0,5
470,2,24.2,19.3,22.06733321,30.5,0.8,63.4,17,169.5,2000,224.28285,112.141425,16.61354444,600.0,1.0,1.2,100.0,900.0,17.0,
471,2,24.3,13.7,21.37070759,23.7,0.8,57.9,17,164.6,2000,215.0361,107.51805,15.9286,600.0,1.0,1.2,100.0,900.0,17.0,"17,1"
472,2,24.5,22.0,21.66193182,32.8,0.8,67.1,17,176.0,2000,231.3924,115.6962,17.14017778,600.0,1.0,1.2,100.0,900.0,17.0,
473,2,24.5,28.7,27.19856616,39.1,0.9,73.6,17,164.5,2000,237.52215,118.761075,17.59423333,600.0,1.0,1.2,100.0,900.0,17.0,
474,2,24.6,27.0,27.32488951,37.6,0.9,71.8,17,162.1,2000,234.27495,117.137475,17.3537,600.0,1.0,1.2,100.0,900.0,17.0,
475,2,24.7,15.0,20.35545674,24.8,0.8,60.5,17,172.4,2000,220.929,110.4645,16.36511111,600.0,1.0,1.2,100.0,900.0,17.0,
476,2,24.0,9.7,20.36046781,18.2,0.8,53.5,17,162.1,2000,208.03275,104.016375,15.40983333,600.0,1.0,1.2,100.0,900.0,17.0,
477,2,25.2,26.3,26.08013419,36.3,0.9,72.3,17,166.5,2000,236.21295,118.106475,17.49725556,600.0,1.0,1.2,100.0,900.0,17.0,
478,2,25.2,26.4,27.40100341,36.6,0.9,72.0,17,162.1,2000,234.56175,117.280875,17.37494444,600.0,1.0,1.2,100.0,900.0,17.0,
479,2,25.4,14.9,22.24173208,24.5,0.8,60.7,17,165.2,2000,219.2178,109.6089,16.23835556,600.0,1.0,1.2,100.0,900.0,17.0,10
480,2,25.6,11.7,20.195286199999998,25.6,0.8,45.5,17,150.1,2000,193.23075,96.615375,14.31338889,600.0,1.0,1.2,100.0,900.0,17.0,3
481,2,25.6,14.7,21.05245053,24.1,0.8,61.2,17,170.5,2000,221.40555,110.702775,16.40041111,600.0,1.0,1.2,100.0,900.0,17.0,
482,2,25.6,36.7,32.41890209,44.1,1.0,83.2,17,160.2,2000,250.0953,125.04765,18.52557778,600.0,1.0,1.2,100.0,900.0,17.0,10
483,2,26.3,27.0,29.1015625,36.2,0.9,74.5,17,160.0,2000,237.56400000000002,118.78200000000001,17.59733333,600.0,1.0,1.2,100.0,900.0,17.0,
484,2,26.4,30.8,31.16805465,39.3,0.9,78.4,17,158.6,2000,242.7681,121.38405,17.98282222,600.0,1.0,1.2,100.0,900.0,17.0,
485,2,28.8,46.5,36.20131025,47.3,1.0,98.2,17,164.7,2000,272.85405,136.427025,20.21141111,600.0,1.0,1.2,100.0,900.0,17.0,13
486,2,28.0,11.3,22.67223469,18.4,0.8,61.8,17,165.1,2000,220.76745,110.383725,16.35314444,600.0,1.0,1.2,100.0,900.0,17.0,11
487,2,29.6,13.8,19.81112607,27.5,0.8,50.4,17,159.5,2000,202.86585,101.432925,15.0271,600.0,1.0,1.2,100.0,900.0,17.0,4
488,2,29.0,31.2,30.52341598,37.5,0.9,83.1,17,165.0,2000,251.2839,125.64195,18.61362222,600.0,1.0,1.2,100.0,900.0,17.0,
489,2,32.4,28.4,32.76939491,33.0,1.0,86.0,17,162.0,2000,254.61,127.305,18.86,600.0,1.0,1.2,100.0,900.0,17.0,
490,2,32.6,14.6,20.5561972,26.0,0.8,56.1,17,165.2,2000,212.6214,106.3107,15.74973333,600.0,1.0,1.2,100.0,900.0,17.0,
491,2,4.5,21.0,22.19591874,35.7,0.8,58.9,17,162.9,2000,215.99835,107.999175,15.99987778,600.0,1.0,1.2,100.0,900.0,17.0,
492,2,50.8,14.0,18.53939146,26.6,0.8,52.7,17,168.6,2000,208.6893,104.34465,15.45846667,600.0,1.0,1.2,100.0,900.0,17.0,
493,1,15.9,57.1,32.8358387,64.9,1.0,88.1,18,163.8,2700,257.4189,128.70945,19.06806667,850.0,1.3,1.7,110.0,900.0,15.0,
494,1,16.1,26.6,18.81957572,47.5,0.8,56.0,18,172.5,2700,213.80175,106.900875,15.83716667,850.0,1.3,1.7,110.0,900.0,15.0,
495,1,20.2,9.3,17.80474684,19.9,0.8,46.9,18,162.3,2700,197.92185,98.960925,14.66087778,850.0,1.3,1.7,110.0,900.0,15.0,
496,1,21.9,5.1,17.26558907,11.2,0.8,45.2,18,161.8,2700,195.3453,97.67265,14.47002222,850.0,1.3,1.7,110.0,900.0,15.0,9
497,1,21.0,4.5,17.18474603,10.6,0.8,42.9,18,158.0,2700,190.9926,95.4963,14.1476,850.0,1.3,1.7,110.0,900.0,15.0,
498,1,22.8,7.0,17.18778892,14.4,0.8,48.8,18,168.5,2700,202.36695,101.183475,14.99014444,850.0,1.3,1.7,110.0,900.0,15.0,
499,1,23.4,4.0,16.4286448,8.5,0.7,46.7,18,168.6,2700,199.3833,99.69165,14.76913333,850.0,1.3,1.7,110.0,900.0,15.0,
500,1,23.4,8.2,19.03045664,16.1,0.8,50.5,18,162.9,2700,203.25075,101.625375,15.05561111,850.0,1.3,1.7,110.0,900.0,15.0,
501,1,23.7,10.4,18.81737228,19.5,0.8,53.3,18,168.3,2700,208.76445,104.382225,15.46403333,850.0,1.3,1.7,110.0,900.0,15.0,
502,1,24.1,8.7,18.90178467,16.5,0.8,52.4,18,166.5,2700,206.97435,103.487175,15.33143333,850.0,1.3,1.7,110.0,900.0,15.0,
503,1,24.6,4.4,16.62572568,9.0,0.7,48.9,18,171.5,2700,203.34285,101.671425,15.06243333,850.0,1.3,1.7,110.0,900.0,15.0,1
504,1,24.7,8.1,19.12469154,15.4,0.8,52.7,18,166.0,2700,207.2658,103.6329,15.35302222,850.0,1.3,1.7,110.0,900.0,15.0,13
505,1,25.1,11.9,20.00460457,20.8,0.8,57.0,18,168.8,2700,214.209,107.1045,15.86733333,850.0,1.3,1.7,110.0,900.0,15.0,3
506,1,25.1,12.0,21.32255983,21.1,0.8,57.0,18,163.5,2700,212.73825,106.369125,15.75838889,850.0,1.3,1.7,110.0,900.0,15.0,
507,1,25.1,7.6,17.91220332,14.3,0.8,53.3,18,172.5,2700,209.92995,104.964975,15.55036667,850.0,1.3,1.7,110.0,900.0,15.0,
508,1,25.2,4.7,17.64644095,9.3,0.8,50.4,18,169.0,2700,204.8001,102.40005,15.17037778,850.0,1.3,1.7,110.0,900.0,15.0,
509,1,25.2,7.4,18.85115954,14.0,0.8,52.7,18,167.2,2700,207.5988,103.7994,15.37768889,850.0,1.3,1.7,110.0,900.0,15.0,17
