,칼로리(Kcal),탄수화물(g),단백질(g),지방(g),비타민A(mg),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg)
8485,19.0,765.9999999999999,441.4,6523.0,13.799999999999999,11.000000000000002,669.1,4839.0,112.39999999999999,규칙규칙규칙규칙규칙규칙규칙
8486,20.0,682.6999999999999,430.9,7044.0,182.79999999999998,179.8,966.6,6137.5,127.60000000000001,규칙규칙규칙규칙규칙규칙규칙
8487,19.0,872.4,459.5999999999999,8835.199999999999,16.2,12.1,1371.7,5782.9,143.10000000000002,규칙규칙규칙규칙규칙규칙규칙
8488,16.0,788.3000000000001,431.00000000000006,8535.1,77.0,30.099999999999998,974.7,4375.499999999999,136.2,규칙규칙규칙규칙규칙규칙규칙
8489,18.0,766.4999999999999,453.6,8303.1,16.1,14.3,972.0999999999999,6337.400000000001,158.59999999999997,규칙규칙규칙규칙규칙규칙규칙
8490,14.0,843.5000000000001,411.40000000000003,7167.9,14.600000000000001,12.1,872.2,6261.1,123.80000000000001,규칙규칙규칙규칙규칙규칙규칙
8491,16.0,796.1000000000001,523.8000000000001,7233.5,14.700000000000001,12.799999999999997,882.8,5056.9,129.70000000000002,규칙규칙규칙규칙규칙규칙규칙
8492,18.0,740.0,423.3,5553.4,12.099999999999998,10.6,892.5,5609.3,122.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8493,18.0,760.3000000000001,395.2,6998.6,13.1,12.0,823.8,5116.5,124.50000000000001,규칙규칙규칙규칙규칙규칙규칙
8494,19.0,727.1,401.0,7235.5,13.9,13.100000000000001,886.1,5220.4,132.10000000000002,규칙규칙규칙규칙규칙규칙규칙
8495,16.0,805.8,389.8,8527.2,13.7,11.700000000000001,908.2,6434.199999999998,142.39999999999998,규칙규칙규칙규칙규칙규칙규칙
8496,17.0,776.3,498.6,6681.0,15.1,11.5,920.4000000000001,6677.5,123.69999999999999,규칙규칙규칙규칙규칙규칙규칙
8497,19.0,773.8,441.40000000000003,6386.700000000001,90.99999999999996,89.3,987.4000000000001,6031.8,134.4,규칙규칙규칙규칙규칙규칙규칙
8498,20.0,805.8000000000001,460.79999999999995,7167.8,20.099999999999998,12.5,826.4,5093.3,147.79999999999998,규칙규칙규칙규칙규칙규칙규칙
8499,17.0,891.8000000000001,478.4,7324.9,17.5,13.3,747.7,7348.200000000001,134.39999999999998,규칙규칙규칙규칙규칙규칙규칙
8500,19.0,744.6,387.7,6483.5,11.5,12.299999999999999,1074.5,5943.3,133.0,규칙규칙규칙규칙규칙규칙규칙
8501,18.0,787.1,450.5999999999999,6534.1,15.1,12.2,979.7,5681.7,163.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8502,18.0,870.3000000000001,786.9000000000001,6882.4,15.4,15.3,803.8,6270.7,151.4,규칙규칙규칙규칙규칙규칙규칙
8503,19.0,795.2,457.0,6747.700000000001,17.9,12.7,715.3000000000001,6597.599999999999,128.20000000000002,규칙규칙규칙규칙규칙규칙규칙
8504,19.0,792.5,546.5,7067.5,65.69999999999999,63.6,998.9,6304.4,145.0,규칙규칙규칙규칙규칙규칙규칙
8505,19.0,846.7,511.30000000000007,7481.4,161.39999999999995,160.59999999999997,785.5,6257.8,132.6,규칙규칙규칙규칙규칙규칙규칙
8506,19.0,734.5,459.3,7702.2,155.10000000000002,152.9,877.9000000000001,4212.4,129.3,규칙규칙규칙규칙규칙규칙규칙
8507,19.0,858.3000000000001,434.49999999999994,7369.7,15.5,13.8,803.3,6054.500000000002,156.8,규칙규칙규칙규칙규칙규칙규칙
8508,16.0,916.0000000000001,472.0,10416.1,18.1,12.5,987.8000000000001,5857.3,134.4,규칙규칙규칙규칙규칙규칙규칙
8509,13.0,800.3,445.0,5896.799999999999,27.099999999999998,12.6,785.7,6548.199999999999,150.9,규칙규칙규칙규칙규칙규칙규칙
8510,16.0,835.1999999999999,480.50000000000006,6549.700000000001,15.2,12.7,726.0,8225.8,302.90000000000003,규칙규칙규칙규칙규칙규칙규칙
8511,18.0,817.7000000000002,428.5,7367.4,14.900000000000002,12.699999999999998,1074.9,7992.7,172.1,규칙규칙규칙규칙규칙규칙규칙
8512,19.0,908.0,536.3,8682.6,18.5,12.900000000000002,1056.4,6805.3,182.50000000000003,규칙규칙규칙규칙규칙규칙규칙
8513,19.0,775.3,494.8,7277.199999999999,17.4,14.4,938.7,6040.699999999999,179.5,규칙규칙규칙규칙규칙규칙규칙
8514,18.0,726.6999999999999,424.19999999999993,6439.599999999999,15.6,11.500000000000002,987.8000000000001,6220.3,136.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8515,17.0,811.1,464.29999999999995,7482.100000000001,32.6,14.3,953.8,5663.9,162.9,규칙규칙규칙규칙규칙규칙규칙
8516,17.0,790.2,483.00000000000006,8082.5999999999985,186.29999999999998,178.4,741.4999999999999,5738.799999999999,122.4,규칙규칙규칙규칙규칙규칙규칙
8517,15.0,809.6999999999999,408.0,7032.900000000001,18.5,11.7,834.8000000000001,6325.000000000001,148.3,규칙규칙규칙규칙규칙규칙규칙
8518,17.0,715.4999999999999,447.40000000000003,6746.1,175.5,170.20000000000005,861.6999999999999,6014.6,147.7,규칙규칙규칙규칙규칙규칙규칙
8519,15.0,705.4,463.0,7192.5,167.60000000000002,163.7,920.7,5449.599999999999,125.39999999999999,규칙규칙규칙규칙규칙규칙규칙
8520,14.0,849.5,442.90000000000003,7838.5,15.6,12.8,916.1999999999999,6931.7,165.7,규칙규칙규칙규칙규칙규칙규칙
8521,18.0,806.0999999999999,419.90000000000003,9470.1,17.5,13.1,1297.4,6405.4,145.5,규칙규칙규칙규칙규칙규칙규칙
8522,17.0,842.2,411.5,8013.1,14.599999999999998,12.599999999999998,914.5,5148.4,127.80000000000001,규칙규칙규칙규칙규칙규칙규칙
8523,16.0,783.1999999999999,515.1,9266.199999999999,26.900000000000002,12.899999999999999,894.1999999999998,7301.500000000002,197.7,규칙규칙규칙규칙규칙규칙규칙
8524,16.0,899.1,488.2,7603.0,18.4,14.4,1199.8,6425.599999999999,149.79999999999998,규칙규칙규칙규칙규칙규칙규칙
8525,15.0,709.4000000000001,484.6,9528.900000000001,215.9,211.60000000000002,1044.6,5196.000000000001,139.3,규칙규칙규칙규칙규칙규칙규칙
8526,17.0,888.1999999999999,543.0999999999999,3925.9,18.7,11.1,855.8999999999999,5952.3,132.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8527,16.0,786.7999999999998,468.5,8308.800000000001,37.3,24.1,985.6999999999999,5251.9,139.2,규칙규칙규칙규칙규칙규칙규칙
8528,19.0,737.4999999999999,470.99999999999994,5848.599999999999,15.0,12.5,852.2,4422.200000000001,113.00000000000001,규칙규칙규칙규칙규칙규칙규칙
8529,15.0,894.7,515.0,8898.0,116.6,114.89999999999999,850.0,7414.5,159.5,규칙규칙규칙규칙규칙규칙규칙
8530,19.0,861.4,448.5,7231.9,59.199999999999996,59.6,798.5,5984.7,163.2,규칙규칙규칙규칙규칙규칙규칙
8531,15.0,788.5,472.7,6245.900000000001,15.400000000000002,11.0,758.3000000000001,5600.4,120.9,규칙규칙규칙규칙규칙규칙규칙
8532,13.0,877.5,397.3,7035.9000000000015,282.09999999999997,277.59999999999997,851.3999999999999,5742.3,136.0,규칙규칙규칙규칙규칙규칙규칙
8533,17.0,766.2,394.1,7412.6,12.2,10.999999999999998,753.5,5918.6,191.7,규칙규칙규칙규칙규칙규칙규칙
8534,18.0,805.4,486.1,8187.1,15.399999999999999,10.300000000000002,761.6,7319.099999999999,156.7,규칙규칙규칙규칙규칙규칙규칙
8535,19.0,802.3,463.50000000000006,7828.799999999999,32.6,26.400000000000002,1083.1999999999998,6177.7,134.3,규칙규칙규칙규칙규칙규칙규칙
8536,20.0,799.6999999999999,525.2,8893.599999999999,13.2,14.099999999999998,1117.1,5079.6,151.9,규칙규칙규칙규칙규칙규칙규칙
8537,16.0,917.6999999999999,583.4,7033.099999999999,16.2,14.799999999999999,845.7,5788.7,160.3,규칙규칙규칙규칙규칙규칙규칙
8538,18.0,966.0,617.3,7837.4,21.900000000000002,14.600000000000001,925.0000000000001,6440.9,165.7,규칙규칙규칙규칙규칙규칙규칙
8539,14.0,742.5,441.70000000000005,8125.6,25.500000000000004,11.100000000000001,920.5,7404.6,138.0,규칙규칙규칙규칙규칙규칙규칙
8540,17.0,879.7,574.8000000000001,8195.5,34.7,26.1,1192.2,6431.9,147.9,규칙규칙규칙규칙규칙규칙규칙
8541,13.0,816.7,465.2,8041.2,54.39999999999999,11.499999999999998,934.4,6242.5,130.2,규칙규칙규칙규칙규칙규칙규칙
8542,16.0,779.4000000000001,444.90000000000003,5159.2,13.200000000000001,10.700000000000001,592.6,4643.6,127.39999999999999,규칙규칙규칙규칙규칙규칙규칙
8543,17.0,833.0,451.5,7030.099999999999,30.6,13.7,808.1999999999998,5483.400000000001,151.0,규칙규칙규칙규칙규칙규칙규칙
8544,16.0,768.2,470.90000000000003,7254.1,12.999999999999998,11.1,942.4,6070.2,148.4,규칙규칙규칙규칙규칙규칙규칙
8545,17.0,839.0999999999999,469.90000000000003,10451.7,41.400000000000006,27.1,1031.8,5538.0,138.3,규칙규칙규칙규칙규칙규칙규칙
8546,17.0,922.5000000000001,445.7,6310.3,19.3,13.5,776.5,6235.0,284.6,규칙규칙규칙규칙규칙규칙규칙
8547,13.0,714.7,383.5,6898.2,13.1,9.9,773.2,5294.6,132.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8548,18.0,805.4,485.4,7383.6,21.1,12.8,779.1999999999999,5842.200000000001,142.9,규칙규칙규칙규칙규칙규칙규칙
8549,21.0,736.4000000000002,457.8,7204.099999999999,144.20000000000002,139.59999999999997,963.0000000000001,7144.6,128.5,규칙규칙규칙규칙규칙규칙규칙
8550,16.0,822.1999999999999,532.9,7677.300000000001,21.6,13.299999999999999,796.1999999999999,5540.5,144.1,규칙규칙규칙규칙규칙규칙규칙
8551,19.0,779.6999999999999,437.8,8336.400000000001,212.20000000000002,212.29999999999998,833.3000000000001,5476.2,135.3,규칙규칙규칙규칙규칙규칙규칙
8552,16.0,814.5,460.99999999999994,5896.3,13.999999999999998,10.0,755.4999999999999,5985.3,138.6,규칙규칙규칙규칙규칙규칙규칙
8553,18.0,850.7,464.3,5730.7,17.3,12.1,810.4,4845.500000000001,118.49999999999999,규칙규칙규칙규칙규칙규칙규칙
8554,16.0,811.3000000000001,465.0999999999999,6713.199999999999,15.899999999999999,12.2,874.4000000000001,5990.999999999999,134.5,규칙규칙규칙규칙규칙규칙규칙
8555,17.0,832.2,518.7,8358.3,24.299999999999997,14.5,943.2,5957.900000000001,168.4,규칙규칙규칙규칙규칙규칙규칙
8556,15.0,818.1000000000001,445.1,8224.3,19.400000000000002,13.1,801.2,6459.2,131.5,규칙규칙규칙규칙규칙규칙규칙
8557,15.0,795.2,498.99999999999994,7905.7,16.6,13.9,1150.0,6475.0,156.8,규칙규칙규칙규칙규칙규칙규칙
8558,17.0,856.8,491.20000000000005,7618.799999999999,18.599999999999994,11.9,908.3,5513.2,143.0,규칙규칙규칙규칙규칙규칙규칙
8559,16.0,746.1999999999999,482.79999999999995,7278.8,19.900000000000002,13.3,942.8999999999999,7245.9,169.3,규칙규칙규칙규칙규칙규칙규칙
8560,15.0,843.2000000000002,400.0,10846.900000000001,15.399999999999999,12.100000000000001,958.6,6153.099999999999,163.50000000000003,규칙규칙규칙규칙규칙규칙규칙
8561,18.0,772.3,472.1,7232.6,15.700000000000003,11.7,839.4,6269.0,144.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8562,15.0,713.0,625.5999999999999,7179.9,15.3,10.3,809.9,4502.4,116.80000000000001,규칙규칙규칙규칙규칙규칙규칙
8563,19.0,828.8000000000001,446.5,6988.600000000001,15.0,12.799999999999997,824.5,4807.900000000001,131.9,규칙규칙규칙규칙규칙규칙규칙
8564,20.0,794.8999999999999,538.6,8696.400000000001,272.1,272.6,932.7,6548.099999999999,137.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8565,16.0,704.9000000000001,416.9,7606.3,11.9,12.599999999999998,858.9,5902.400000000001,145.0,규칙규칙규칙규칙규칙규칙규칙
8566,16.0,790.8,468.30000000000007,8557.699999999999,76.0,13.399999999999999,882.0000000000001,7029.300000000001,256.29999999999995,규칙규칙규칙규칙규칙규칙규칙
8567,17.0,909.0,466.20000000000005,7274.1,19.7,12.899999999999999,915.5,6979.299999999999,281.20000000000005,규칙규칙규칙규칙규칙규칙규칙
8568,18.0,845.6999999999999,432.09999999999997,7116.400000000001,44.1,11.3,995.3,7605.200000000001,137.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8569,17.0,700.6,378.7,5670.600000000001,13.100000000000001,10.200000000000001,799.5000000000001,6367.299999999999,132.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8570,17.0,859.9,536.7,8221.7,13.9,13.799999999999999,865.2,8388.300000000001,232.8,규칙규칙규칙규칙규칙규칙규칙
8571,18.0,833.9000000000001,482.00000000000006,8159.8,21.1,15.4,943.8000000000001,5770.0,137.6,규칙규칙규칙규칙규칙규칙규칙
8572,16.0,838.3000000000001,463.20000000000005,10928.6,117.3,115.49999999999999,820.7,6446.900000000001,155.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8573,17.0,872.2,476.69999999999993,9015.2,17.3,14.2,1131.0,5116.400000000001,146.0,규칙규칙규칙규칙규칙규칙규칙
8574,20.0,859.8,548.0999999999999,7966.199999999999,16.599999999999998,12.5,969.3,5594.699999999999,132.3,규칙규칙규칙규칙규칙규칙규칙
8575,19.0,749.8000000000001,455.2,7591.1,15.0,11.5,1161.7,6239.499999999999,136.6,규칙규칙규칙규칙규칙규칙규칙
8576,16.0,831.7,501.2,7954.099999999999,15.600000000000001,12.600000000000001,1191.2,7234.900000000001,162.10000000000002,규칙규칙규칙규칙규칙규칙규칙
8577,17.0,843.0999999999999,527.9,7371.000000000001,13.600000000000001,11.9,1041.3,8391.7,192.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8578,19.0,835.8000000000002,451.3,6563.5,26.400000000000002,11.600000000000001,847.6,5325.4,155.8,규칙규칙규칙규칙규칙규칙규칙
8579,17.0,831.0,563.9,6189.200000000001,120.29999999999998,108.3,801.3000000000001,5442.3,163.6,규칙규칙규칙규칙규칙규칙규칙
8580,18.0,847.7000000000002,489.19999999999993,6518.4,17.7,12.6,1051.6,6308.7,137.0,규칙규칙규칙규칙규칙규칙규칙
8581,19.0,828.5,605.0,8766.5,67.3,61.7,1106.8,5903.0,168.8,규칙규칙규칙규칙규칙규칙규칙
8582,19.0,866.2999999999998,508.6,7302.600000000001,157.8,150.6,1046.2,6257.5,144.1,규칙규칙규칙규칙규칙규칙규칙
8583,18.0,834.9000000000001,506.69999999999993,8156.5,14.300000000000002,13.499999999999998,887.4,7328.8,168.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8584,18.0,833.9,482.20000000000005,7475.1,117.49999999999999,111.1,893.9000000000001,4667.6,162.6,규칙규칙규칙규칙규칙규칙규칙
8585,21.0,748.8,409.5,5220.7,13.1,14.9,875.0999999999999,6639.700000000001,113.5,규칙규칙규칙규칙규칙규칙규칙
8586,14.0,841.6999999999999,481.0,7084.799999999999,19.400000000000002,12.0,894.9000000000001,6561.9,151.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8587,20.0,832.3999999999999,491.70000000000005,7403.599999999999,15.4,11.0,976.0999999999999,5126.400000000001,126.2,규칙규칙규칙규칙규칙규칙규칙
8588,18.0,750.9,513.9,6232.299999999999,17.2,11.4,986.8,6539.1,117.4,규칙규칙규칙규칙규칙규칙규칙
8589,18.0,834.0,528.3,7480.299999999999,17.4,13.4,952.9,5794.6,146.50000000000003,규칙규칙규칙규칙규칙규칙규칙
8590,15.0,896.8,456.4,6855.9,17.8,12.3,818.1999999999999,4787.600000000001,121.19999999999999,규칙규칙규칙규칙규칙규칙규칙
8591,19.0,721.9,460.70000000000005,6936.200000000001,14.7,13.5,787.3999999999999,5460.5,150.4,규칙규칙규칙규칙규칙규칙규칙
8592,20.0,856.0999999999999,618.6,8950.2,19.2,13.899999999999999,987.6000000000001,4913.2,142.7,규칙규칙규칙규칙규칙규칙규칙
8593,21.0,762.1,417.30000000000007,6259.999999999999,55.9,33.900000000000006,1006.7,5869.1,146.79999999999998,규칙규칙규칙규칙규칙규칙규칙
8594,17.0,834.9000000000001,492.40000000000003,7428.6,16.099999999999998,11.6,807.9,6228.1,134.3,규칙규칙규칙규칙규칙규칙규칙
8595,21.0,853.0999999999999,500.6,6933.400000000001,214.29999999999998,212.50000000000003,1172.9000000000003,5557.8,132.8,규칙규칙규칙규칙규칙규칙규칙
8596,19.0,779.4,457.5,8041.3,14.100000000000001,12.6,1055.7,6292.7,186.7,규칙규칙규칙규칙규칙규칙규칙
8597,18.0,713.2,430.00000000000006,5864.5999999999985,10.7,12.3,696.3000000000001,7072.4,189.2,규칙규칙규칙규칙규칙규칙규칙
8598,15.0,812.7,502.7,6396.499999999999,17.3,12.8,879.8,6028.300000000001,139.6,규칙규칙규칙규칙규칙규칙규칙
8599,19.0,708.6999999999999,528.0,6286.299999999999,23.599999999999998,11.499999999999998,815.9000000000001,4679.2,124.2,규칙규칙규칙규칙규칙규칙규칙
8600,19.0,825.7,431.20000000000005,6088.7,18.599999999999998,10.299999999999999,810.0,5228.5,151.5,규칙규칙규칙규칙규칙규칙규칙
8601,19.0,1124.1000000000001,616.9,7270.5,14.3,11.5,980.3,26929.4,300.7,규칙규칙규칙규칙규칙규칙규칙
8602,18.0,826.1,499.29999999999995,7320.4,115.30000000000001,112.9,959.2,5486.4,122.2,규칙규칙규칙규칙규칙규칙규칙
8603,17.0,910.5,504.90000000000003,7356.6,17.6,12.4,1063.3,6246.4,147.6,규칙규칙규칙규칙규칙규칙규칙
8604,19.0,892.3000000000001,509.8,7645.000000000001,20.1,21.8,775.3999999999999,5941.7,183.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8605,17.0,786.6,482.7,8404.4,152.20000000000002,151.5,939.5,6898.100000000001,131.3,규칙규칙규칙규칙규칙규칙규칙
8606,18.0,816.6,524.4,6328.599999999999,18.299999999999997,13.700000000000001,782.0,7916.3,157.8,규칙규칙규칙규칙규칙규칙규칙
8607,19.0,781.1,475.2,6786.800000000001,20.9,17.5,855.6999999999999,7875.799999999999,219.59999999999997,규칙규칙규칙규칙규칙규칙규칙
8608,20.0,900.8999999999999,544.5,7777.3,109.60000000000001,16.3,972.6,6103.0,171.10000000000002,규칙규칙규칙규칙규칙규칙규칙
8609,17.0,798.2,435.40000000000003,8793.5,13.6,13.0,1047.5,5749.4,154.6,규칙규칙규칙규칙규칙규칙규칙
8610,14.0,751.4,448.69999999999993,7081.7,15.200000000000001,10.6,795.6,4543.8,124.70000000000002,규칙규칙규칙규칙규칙규칙규칙
8611,19.0,820.5999999999999,448.5,6556.599999999999,20.2,14.2,1403.0,5163.4,136.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8612,17.0,784.2,505.8,6740.9,31.7,11.8,785.4000000000001,5961.3,156.3,규칙규칙규칙규칙규칙규칙규칙
8613,17.0,791.5,470.29999999999995,7897.6,14.399999999999999,12.200000000000003,816.5,5216.5,130.6,규칙규칙규칙규칙규칙규칙규칙
8614,17.0,759.6999999999998,467.1000000000001,7600.7,15.100000000000001,12.299999999999999,911.0999999999999,4859.0,150.8,규칙규칙규칙규칙규칙규칙규칙
8615,18.0,741.1,517.2,9223.100000000002,213.79999999999998,212.7,975.8,5614.5,164.9,규칙규칙규칙규칙규칙규칙규칙
8616,17.0,927.3,543.7,8380.8,15.8,14.5,975.9,5792.3,173.4,규칙규칙규칙규칙규칙규칙규칙
8617,15.0,803.9000000000001,516.0,7344.099999999999,17.8,13.1,1140.7,5869.800000000001,160.9,규칙규칙규칙규칙규칙규칙규칙
8618,18.0,852.5,504.4,9086.7,84.30000000000001,73.49999999999999,1123.0,6109.9,259.8,규칙규칙규칙규칙규칙규칙규칙
8619,16.0,950.5,575.9,7426.5,13.899999999999999,14.3,860.9,6432.2,178.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8620,16.0,842.2,472.8999999999999,6471.9,19.2,14.0,799.6,5818.0,146.70000000000002,규칙규칙규칙규칙규칙규칙규칙
8621,14.0,858.1999999999999,589.9,6317.2,19.700000000000003,16.900000000000002,833.0000000000001,5240.4,170.4,규칙규칙규칙규칙규칙규칙규칙
8622,16.0,4626.7,2456.7999999999997,9559.8,114.39999999999999,44.9,1568.2,8833.3,307.5,규칙규칙규칙규칙규칙규칙규칙
8623,14.0,771.1,429.1,5639.9,14.500000000000002,9.700000000000001,1171.5000000000002,6131.2,127.30000000000001,규칙규칙규칙규칙규칙규칙규칙
8624,18.0,847.2,448.1,6344.4,17.1,12.2,887.4,6384.7,137.4,규칙규칙규칙규칙규칙규칙규칙
8625,19.0,734.0999999999999,461.9,7384.799999999999,165.0,110.99999999999999,752.7,4737.500000000001,132.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8626,17.0,749.4,399.4,6957.4,13.500000000000002,10.4,988.6,4894.2,124.60000000000001,규칙규칙규칙규칙규칙규칙규칙
8627,18.0,767.0000000000001,427.90000000000003,7809.700000000001,15.200000000000001,19.4,1010.8,5377.9,159.20000000000002,규칙규칙규칙규칙규칙규칙규칙
8628,17.0,842.9,483.6,7771.300000000001,19.4,12.5,875.6,4935.500000000001,177.60000000000002,규칙규칙규칙규칙규칙규칙규칙
8629,17.0,856.8000000000001,503.70000000000005,8430.4,14.5,12.3,938.3,6498.400000000001,153.0,규칙규칙규칙규칙규칙규칙규칙
8630,20.0,730.0,462.0,7565.0,64.9,66.7,989.4000000000002,5500.100000000001,175.79999999999998,규칙규칙규칙규칙규칙규칙규칙
8631,19.0,936.5,460.1000000000001,8175.9,17.5,14.200000000000001,788.7,6447.700000000001,176.6,규칙규칙규칙규칙규칙규칙규칙
8632,15.0,881.5999999999999,510.70000000000005,7713.799999999999,17.900000000000002,12.9,801.5,5462.5,152.7,규칙규칙규칙규칙규칙규칙규칙
8633,18.0,771.5,626.7,5817.400000000001,15.400000000000002,10.0,994.9,4609.799999999999,147.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8634,17.0,715.2,388.79999999999995,7490.4,33.10000000000001,11.8,811.8,6387.9,163.2,규칙규칙규칙규칙규칙규칙규칙
8635,17.0,788.2,423.5,6866.200000000001,31.499999999999996,12.600000000000001,891.4999999999999,5651.5,123.30000000000001,규칙규칙규칙규칙규칙규칙규칙
8636,15.0,776.8,481.9000000000001,8718.9,33.900000000000006,23.499999999999996,794.8,5680.299999999999,128.1,규칙규칙규칙규칙규칙규칙규칙
8637,18.0,778.0,457.6,6392.4,13.899999999999999,11.2,881.3,4823.0,134.5,규칙규칙규칙규칙규칙규칙규칙
8638,18.0,804.3000000000001,465.4,5908.9,13.7,11.3,730.0,4227.4,103.9,규칙규칙규칙규칙규칙규칙규칙
8639,19.0,846.4,427.1,6463.8,27.999999999999996,11.100000000000001,705.7,5884.5,149.20000000000002,규칙규칙규칙규칙규칙규칙규칙
8640,20.0,770.4,416.1000000000001,6088.5,15.7,11.400000000000002,763.0,6306.199999999999,126.80000000000001,규칙규칙규칙규칙규칙규칙규칙
8641,18.0,805.4,494.0,8645.8,21.900000000000002,13.9,855.6,7540.800000000001,194.6,규칙규칙규칙규칙규칙규칙규칙
8642,15.0,814.3000000000001,463.3,7429.500000000001,54.30000000000001,13.0,698.4999999999999,4769.9,143.9,규칙규칙규칙규칙규칙규칙규칙
8643,16.0,644.5,404.8,7310.0,13.7,10.1,900.3000000000001,5149.8,115.8,규칙규칙규칙규칙규칙규칙규칙
8644,17.0,714.4,388.00000000000006,7878.2,13.8,11.299999999999999,1294.3,5499.099999999999,119.90000000000002,규칙규칙규칙규칙규칙규칙규칙
8645,19.0,797.6000000000001,474.4,6252.299999999999,21.2,13.0,946.0999999999999,6174.6,150.5,규칙규칙규칙규칙규칙규칙규칙
8646,21.0,860.9,517.8,7375.600000000001,17.6,17.1,835.7000000000002,6002.3,152.1,규칙규칙규칙규칙규칙규칙규칙
8647,20.0,825.9999999999999,544.7,6744.999999999999,10.400000000000002,11.799999999999999,838.1999999999999,5545.799999999999,139.1,규칙규칙규칙규칙규칙규칙규칙
8648,20.0,805.3000000000001,485.7,6988.399999999999,64.30000000000001,61.2,749.6999999999999,5356.8,134.8,규칙규칙규칙규칙규칙규칙규칙
8649,16.0,855.2,466.5,9152.400000000001,15.200000000000001,12.4,806.7,6992.2,196.20000000000002,규칙규칙규칙규칙규칙규칙규칙
8650,18.0,768.0,452.0,8339.7,17.400000000000002,13.1,1107.3000000000002,7534.0,275.7,규칙규칙규칙규칙규칙규칙규칙
8651,18.0,793.2,540.9,6672.3,17.8,12.3,995.4000000000001,6234.000000000001,135.4,규칙규칙규칙규칙규칙규칙규칙
8652,16.0,782.5000000000001,476.70000000000005,8013.400000000001,17.8,12.0,869.5,6223.5,166.79999999999998,규칙규칙규칙규칙규칙규칙규칙
8653,20.0,855.4000000000001,514.8,8110.499999999999,137.99999999999997,91.59999999999998,935.9,6008.9,164.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8654,14.0,738.9,424.50000000000006,6126.400000000001,16.8,11.400000000000002,854.6999999999999,5140.799999999999,121.6,규칙규칙규칙규칙규칙규칙규칙
8655,17.0,819.6,523.6,7717.1,19.4,14.200000000000001,1085.9,6802.799999999999,192.70000000000005,규칙규칙규칙규칙규칙규칙규칙
8656,17.0,812.4000000000001,459.20000000000005,7222.5,15.3,12.5,1154.1000000000001,6214.4,123.0,규칙규칙규칙규칙규칙규칙규칙
8657,17.0,772.4,497.70000000000005,6360.500000000001,17.400000000000002,13.5,772.0,5762.000000000001,193.60000000000005,규칙규칙규칙규칙규칙규칙규칙
8658,17.0,741.9,512.0,7823.400000000001,22.9,12.1,964.9,6225.2,129.89999999999998,규칙규칙규칙규칙규칙규칙규칙
8659,18.0,716.5999999999999,442.8,7473.9,17.4,13.2,838.1,5897.299999999999,137.4,규칙규칙규칙규칙규칙규칙규칙
8660,19.0,861.6999999999999,471.1,7457.400000000001,16.7,11.9,923.9000000000001,6212.900000000001,134.3,규칙규칙규칙규칙규칙규칙규칙
8661,20.0,700.9,409.80000000000007,7367.099999999999,16.0,12.700000000000001,803.9000000000001,4117.400000000001,133.1,규칙규칙규칙규칙규칙규칙규칙
8662,21.0,983.4,549.0999999999999,9143.8,22.900000000000002,16.7,1004.5,6760.300000000001,154.10000000000002,규칙규칙규칙규칙규칙규칙규칙
8663,19.0,759.1999999999999,500.20000000000005,8173.399999999999,14.8,11.799999999999999,931.9,7791.6,140.29999999999998,규칙규칙규칙규칙규칙규칙규칙
8664,17.0,769.1,506.4,8658.899999999998,20.8,12.7,841.0999999999999,6161.4,142.4,규칙규칙규칙규칙규칙규칙규칙
8665,15.0,857.4000000000001,501.4,7376.500000000001,38.3,12.400000000000002,944.4000000000001,5921.4,154.9,규칙규칙규칙규칙규칙규칙규칙
8666,17.0,802.8,529.1,8617.0,17.2,12.000000000000002,1001.6999999999998,4927.8,209.5,규칙규칙규칙규칙규칙규칙규칙
8667,20.0,746.0999999999999,432.7,6747.1,12.8,11.899999999999999,895.4,5534.3,144.1,규칙규칙규칙규칙규칙규칙규칙
8668,16.0,870.0,462.40000000000003,7362.9,20.7,13.399999999999999,1345.6,7366.700000000001,150.2,규칙규칙규칙규칙규칙규칙규칙
8669,19.0,957.1,570.1999999999999,9189.9,24.4,17.4,1018.5,7062.3,255.70000000000002,규칙규칙규칙규칙규칙규칙규칙
8670,16.0,781.0999999999999,475.59999999999997,6378.200000000001,14.5,10.500000000000002,860.5000000000001,4329.5,121.2,규칙규칙규칙규칙규칙규칙규칙
