,단백질(g),리보플라빈(mg),비타민A(mg),비타민C(mg),지방(g),철분(mg),칼로리(kcal),칼슘(mg),탄수화물(g),티아민(mg)
1129,742.96,89.8,7282.799999999998,992.8,522.5699999999998,139.4,19621.88,5389.500000000001,2682.590000000001,93.20000000000003
1130,423.8,786.5,15.5,6318.500000000001,9208.0,규칙규칙규칙규칙규칙규칙규칙,,219.7,777.1999999999998,13.000000000000002
1131,640.56,189.0,5986.0,782.5,369.9500000000001,114.2,15785.88,4018.9,2100.17,194.1
1132,522.6,1064.3000000000004,17.0,6421.5,7654.700000000002,규칙규칙규칙규칙규칙규칙규칙,,135.6,841.5999999999998,12.4
1133,376.3,842.3,16.3,7701.5,8340.800000000001,규칙규칙규칙규칙규칙규칙규칙,,144.1,661.6,12.1
1134,680.0600000000002,11.0,5820.9,817.1,402.13,132.1,16278.570000000005,4593.0999999999985,2204.24,11.9
1135,486.40000000000015,854.4999999999999,40.3,5126.5,5971.4,규칙규칙규칙규칙규칙규칙규칙,,133.60000000000002,788.5,23.4
1136,676.3699999999999,11.3,7865.4,980.0,428.69000000000005,144.6,16633.95,5538.199999999999,2354.34,11.7
1137,421.4,1143.0,15.0,5165.200000000002,9532.5,규칙규칙규칙규칙규칙규칙규칙,,135.5,718.9,11.2
1138,707.33,10.099999999999998,7299.4,830.4000000000002,499.64,140.1,17546.690000000002,5592.7,2303.7000000000007,15.5
1139,503.1,913.5,15.2,5900.1,7578.5,규칙규칙규칙규칙규칙규칙규칙,,132.2,796.5000000000003,13.2
1140,788.02,11.8,6769.500000000003,857.4,516.39,140.1,19375.04,5291.1,2659.66,13.7
1141,501.2,694.0,16.3,7114.3,7855.7,규칙규칙규칙규칙규칙규칙규칙,,166.5,890.4,13.0
1142,551.8000000000002,964.0,33.8,7528.800000000001,8107.8,규칙규칙규칙규칙규칙규칙규칙,,158.3,866.5,11.9
1143,775.48,11.8,7643.2,902.2,515.97,169.80000000000004,19108.86,6798.9,2582.73,13.4
1144,757.04,11.3,5253.2,1695.4,491.42,129.79999999999998,18809.67,5917.0,2498.49,14.6
1145,381.80000000000007,858.3,21.8,5548.5,6281.200000000002,규칙규칙규칙규칙규칙규칙규칙,,164.1,751.8,15.7
1146,847.3800000000001,24.9,6855.9,1229.0,506.04,135.3,19173.86,5676.199999999999,2490.93,34.3
1147,776.85,11.1,5889.799999999998,944.9,521.63,139.8,18744.76,4800.2,2387.77,15.500000000000002
1148,726.7999999999997,11.3,6261.3,889.7,450.30000000000007,137.8,16716.370000000006,5367.4000000000015,2193.28,15.4
1149,739.71,80.7,5234.1,649.9,439.24,100.7,16840.25,4787.999999999999,2289.94,85.3
1150,421.0,800.6000000000001,11.599999999999998,5233.8,7872.2,규칙규칙규칙규칙규칙규칙규칙,,148.4,776.9999999999999,12.8
1151,756.5699999999998,10.4,7962.299999999998,817.7,511.64,203.2,22168.59,8023.6,3440.2700000000004,16.5
1152,836.83,13.1,7166.000000000001,812.3,555.8199999999998,204.80000000000004,18420.9,5346.7,2334.67,16.3
1153,758.54,14.2,7356.9000000000015,794.1,463.3,116.3,17071.73,4246.6,2269.61,13.5
1154,675.77,9.999999999999998,5363.9000000000015,897.4999999999999,558.8699999999999,126.70000000000002,18269.79,5213.799999999998,2515.19,11.9
1155,504.6,1214.9,16.700000000000006,6223.1,7420.9,규칙규칙규칙규칙규칙규칙규칙,,145.8,886.9,13.6
1156,553.3,873.0,19.2,5201.0999999999985,9245.1,규칙규칙규칙규칙규칙규칙규칙,,152.1,996.6,12.6
1157,496.0,925.9,14.7,5132.2,6315.6,규칙규칙규칙규칙규칙규칙규칙,,127.9,674.6999999999998,9.9
1158,517.1,692.0,253.7,5318.5999999999985,7674.099999999998,규칙규칙규칙규칙규칙규칙규칙,,143.5,860.0999999999998,191.6
1159,684.11,28.70000000000001,4485.1,665.1999999999998,388.15,97.2,16426.280000000002,4877.1,2241.4600000000005,31.7
1160,855.2700000000002,11.3,8079.6,911.8,540.51,200.90000000000003,20775.120000000006,6650.7,2849.71,13.1
1161,790.37,12.200000000000005,5669.399999999999,844.0,546.5799999999998,123.8,19189.79,4619.0,2628.5,16.0
1162,652.56,94.50000000000004,5748.700000000002,924.3,434.9,120.09999999999998,17777.210000000006,4220.9,2444.390000000001,104.3
1163,546.2,969.1,16.1,6691.6,7827.6,규칙규칙규칙규칙규칙규칙규칙,,148.7,857.8,13.0
1164,663.73,9.2,5378.6,676.0000000000001,411.46,95.4,15678.820000000003,4228.5999999999985,2052.32,15.6
1165,472.80000000000007,978.8,16.700000000000006,6212.7,8657.2,규칙규칙규칙규칙규칙규칙규칙,,134.8,783.3,12.3
1166,523.4,758.2,15.1,4158.8,5594.0,규칙규칙규칙규칙규칙규칙규칙,,169.5,799.6,11.6
1167,838.66,11.7,7017.799999999998,697.0999999999998,499.99000000000007,121.2,20074.84,5738.5,2735.75,15.900000000000002
1168,740.14,22.1,6427.599999999998,922.8,486.9,127.8,18007.750000000004,5276.0,2363.75,32.5
1169,665.61,10.9,7875.0,935.1,447.36,179.00000000000003,16688.649999999998,5482.8,2289.23,18.4
1170,724.8399999999997,9.4,6657.6,792.1000000000001,426.72,200.0,17659.42,5188.6,2553.510000000001,37.69999999999999
1171,766.2800000000002,12.6,7686.7,829.8,481.0,121.4,17337.27,4512.7,2274.6900000000005,15.3
1172,696.1800000000002,41.8,5189.799999999998,919.0,437.67000000000013,96.9,15581.74,4018.8,2111.68,63.1
1173,716.99,9.5,5474.1,618.9000000000002,486.3,97.0,17343.55,5209.8,2257.98,12.200000000000005
1174,671.8000000000002,1142.0,40.0,8089.2,9014.8,규칙규칙규칙규칙규칙규칙규칙,,154.50000000000003,808.0999999999998,25.5
1175,785.2099999999998,11.5,7164.4,778.6999999999998,645.3199999999998,122.6,19405.460000000006,4923.6,2515.92,14.7
1176,710.83,48.9,7117.499999999999,707.4,400.71,113.7,16871.47,5388.6,2237.1,50.7
1177,493.8,901.6,15.1,7359.0,9087.6,규칙규칙규칙규칙규칙규칙규칙,,140.4,793.4,13.6
1178,541.2,793.5,13.9,5964.699999999999,5919.200000000002,규칙규칙규칙규칙규칙규칙규칙,,123.0,869.6,11.1
1179,543.7,975.9,15.8,5792.3,8380.8,규칙규칙규칙규칙규칙규칙규칙,,173.4,927.3,14.5
1180,677.15,109.9,6523.799999999998,678.0999999999998,353.19,129.8,16173.19,4796.5,2279.94,111.0
1181,479.8,838.7,14.8,6256.0,7276.1,규칙규칙규칙규칙규칙규칙규칙,,132.1,814.6,11.9
1182,613.4,830.9000000000002,13.5,5073.500000000001,6954.6,규칙규칙규칙규칙규칙규칙규칙,,125.2,760.8,12.5
1183,484.8,846.6999999999998,89.00000000000001,7089.0,7483.200000000002,규칙규칙규칙규칙규칙규칙규칙,,141.79999999999995,743.3000000000002,86.8
1184,512.6,1114.7,21.3,4317.0999999999985,6450.5999999999985,규칙규칙규칙규칙규칙규칙규칙,,127.9,855.8,12.6
1185,726.98,10.6,6390.6,744.4000000000002,462.38999999999993,125.1,17749.000000000004,5119.5,2390.5200000000004,25.3
1186,568.6,908.9,18.5,7521.8,8250.7,규칙규칙규칙규칙규칙규칙규칙,,153.60000000000005,786.3,13.8
1187,481.3,942.5,59.6,6693.5999999999985,7772.7,규칙규칙규칙규칙규칙규칙규칙,,198.50000000000003,844.8000000000002,55.7
1188,481.7000000000001,711.1000000000001,15.0,5271.299999999998,6374.0999999999985,규칙규칙규칙규칙규칙규칙규칙,,162.50000000000003,792.2,10.9
1189,494.50000000000006,825.4000000000002,21.5,5806.9,6401.5,규칙규칙규칙규칙규칙규칙규칙,,156.3,769.4000000000002,14.8
1190,719.0699999999998,9.5,6434.600000000001,791.0,453.65999999999985,105.0,15485.36,4678.8,2040.53,13.6
1191,481.3,1050.0,16.900000000000002,5115.5,6078.3,규칙규칙규칙규칙규칙규칙규칙,,116.7,761.8999999999999,17.4
1192,462.0,1142.7,136.70000000000002,6373.400000000002,8189.299999999998,규칙규칙규칙규칙규칙규칙규칙,,317.89999999999986,836.7,123.3
1193,760.8,22.5,8256.7,906.5,543.98,129.2,18328.04,5050.4000000000015,2456.9700000000007,32.7
1194,778.1900000000003,10.6,6783.799999999998,825.2999999999997,428.29,254.8,16783.8,5836.9,2258.13,15.2
1195,786.4199999999997,13.5,7076.7,698.8000000000002,437.31,152.20000000000005,17504.190000000002,5928.4000000000015,2317.9300000000007,13.599999999999998
1196,416.0,950.3000000000003,14.3,5922.1,7527.299999999998,규칙규칙규칙규칙규칙규칙규칙,,185.2,729.1,11.0
1197,749.8000000000003,907.9,14.7,6356.4,8845.0,규칙규칙규칙규칙규칙규칙규칙,,165.4,964.0,12.4
1198,448.19999999999993,916.0,78.1,5346.9,7878.799999999998,규칙규칙규칙규칙규칙규칙규칙,,152.8,752.6,74.9
1199,472.5,926.8,17.599999999999994,5584.6,7710.300000000001,규칙규칙규칙규칙규칙규칙규칙,,160.00000000000003,808.8,13.1
1200,425.80000000000007,837.5999999999998,36.1,6379.3,8072.6,규칙규칙규칙규칙규칙규칙규칙,,145.10000000000005,761.6999999999998,12.1
1201,719.44,10.2,7271.0,603.9,407.28,109.5,16562.34,5293.7,2253.51,11.7
1202,470.2,839.5,13.4,6312.7,5723.8,규칙규칙규칙규칙규칙규칙규칙,,140.0,814.6,11.2
1203,844.1899999999998,12.5,7015.4,935.5,508.4500000000001,128.9,19523.210000000006,5328.5,2601.23,15.8
1204,621.5000000000001,851.3000000000002,113.9,5789.5999999999985,8755.699999999999,규칙규칙규칙규칙규칙규칙규칙,,149.70000000000005,841.2,112.1
1205,417.1,900.0,51.2,4851.100000000001,5915.200000000002,규칙규칙규칙규칙규칙규칙규칙,,122.0,717.2,10.4
1206,440.4,676.5999999999998,20.6,5483.800000000001,7671.000000000001,규칙규칙규칙규칙규칙규칙규칙,,161.3,821.0,13.9
1207,527.1,1551.6,18.7,6187.400000000002,7332.900000000002,규칙규칙규칙규칙규칙규칙규칙,,224.3,904.2,15.2
1208,762.61,11.3,7460.199999999999,780.8000000000002,475.57000000000005,173.59999999999997,18754.75,6044.6,2564.78,12.8
1209,751.78,11.0,5232.300000000001,675.6999999999998,476.72,138.0,18208.64,4818.7,2468.140000000001,17.6
1210,793.5000000000001,11.1,6085.6,820.3,434.68000000000006,120.8,18712.69,4535.4000000000015,2611.5200000000004,17.700000000000006
1211,435.9,923.4,15.6,5744.1,7466.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,128.3,750.7,12.7
1212,884.2700000000002,13.0,7584.2,867.6,624.71,151.6,20812.6,5144.0999999999985,2750.2000000000007,18.1
1213,498.10000000000014,852.1,20.2,6391.4,6571.5999999999985,규칙규칙규칙규칙규칙규칙규칙,,156.5,874.0999999999998,13.7
1214,577.7,1169.1,45.1,5722.5,7442.8,규칙규칙규칙규칙규칙규칙규칙,,192.90000000000003,858.9,33.2
1215,391.60000000000014,722.4,42.6,5642.5999999999985,6856.4,규칙규칙규칙규칙규칙규칙규칙,,128.00000000000003,730.0000000000001,10.4
1216,675.6099999999999,10.1,6976.0,938.0,432.38,110.9,17499.75,3882.400000000001,2426.83,18.4
1217,551.4,898.2,21.700000000000006,7352.100000000001,7704.000000000003,규칙규칙규칙규칙규칙규칙규칙,,215.8,982.9,13.900000000000002
1218,495.9,895.7,15.8,8355.300000000001,7471.3,규칙규칙규칙규칙규칙규칙규칙,,129.5,849.8,12.7
1219,755.38,9.0,5756.0,748.8000000000002,449.72,140.9,16795.620000000006,4383.0999999999985,2211.25,17.700000000000006
1220,454.3,915.0,12.8,5497.699999999999,6201.6,규칙규칙규칙규칙규칙규칙규칙,,130.9,764.0,10.4
1221,500.50000000000006,756.6999999999998,21.4,5713.9000000000015,5648.6,규칙규칙규칙규칙규칙규칙규칙,,161.90000000000003,841.5000000000001,13.5
1222,862.21,11.5,6759.2,899.2999999999997,533.0400000000002,131.0,20808.58,5563.000000000001,2735.81,16.1
1223,478.6,1325.4,13.3,5658.4000000000015,6875.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,122.9,812.3000000000003,11.9
1224,499.4,1269.4999999999998,19.5,6608.0,8736.2,규칙규칙규칙규칙규칙규칙규칙,,199.8,923.9,14.3
1225,466.4,862.5999999999998,15.9,4788.3,7290.8,규칙규칙규칙규칙규칙규칙규칙,,145.5,734.8000000000002,11.4
1226,487.3,1105.8,15.2,6832.999999999999,9094.3,규칙규칙규칙규칙규칙규칙규칙,,139.0,853.6,13.1
1227,511.89999999999986,931.0,18.0,5275.6,7304.700000000002,규칙규칙규칙규칙규칙규칙규칙,,134.1,729.2999999999997,11.0
1228,810.2900000000002,12.1,8307.699999999999,784.6,536.35,127.0,21172.97,6189.9,2800.11,15.500000000000002
1229,453.8,906.2,15.0,4224.3,7279.3,규칙규칙규칙규칙규칙규칙규칙,,122.3,795.4,10.0
1230,680.87,11.4,5238.5,849.8999999999999,385.71,193.8,16373.690000000002,5251.999999999999,2325.12,14.0
1231,456.69999999999993,1028.9,14.3,7325.3,9774.0,규칙규칙규칙규칙규칙규칙규칙,,197.00000000000003,839.1,14.6
1232,762.37,10.1,5225.0999999999985,681.2,484.1800000000002,111.8,17957.22,4170.7,2346.74,16.900000000000002
1233,471.3,830.6999999999998,14.4,5222.000000000001,7339.299999999998,규칙규칙규칙규칙규칙규칙규칙,,155.89999999999995,711.0,17.500000000000004
1234,494.4,859.1999999999998,14.1,6150.2,7444.8,규칙규칙규칙규칙규칙규칙규칙,,138.10000000000002,849.2,12.499999999999995
1235,820.9200000000002,79.59999999999998,8904.399999999998,804.6,585.1800000000002,175.49999999999997,19482.3,5724.3,2238.5,90.7
1236,487.4,1132.6999999999996,16.900000000000002,5901.299999999998,6683.2,규칙규칙규칙규칙규칙규칙규칙,,155.20000000000005,814.0999999999998,13.400000000000002
1237,666.9,8.2,5715.299999999998,740.8000000000002,384.26,129.9,15876.23,4530.299999999998,2256.23,10.9
1238,748.6000000000001,11.6,5784.8,700.1999999999998,428.77,103.30000000000004,16680.27,4645.5999999999985,2259.97,12.2
1239,535.0,832.9000000000002,19.200000000000006,6253.9000000000015,7632.999999999999,규칙규칙규칙규칙규칙규칙규칙,,155.99999999999997,848.5999999999998,16.5
1240,464.8,784.8000000000003,141.70000000000005,6003.2,7961.200000000002,규칙규칙규칙규칙규칙규칙규칙,,151.7,825.5,140.9
1241,751.48,10.5,7153.6,927.1,436.76,194.5,16968.72,5752.5999999999985,2409.67,14.7
1242,671.45,8.099999999999998,5070.2,716.7000000000003,431.68,105.5,16456.56,4121.4000000000015,2205.39,11.999999999999998
1243,472.6,946.0,39.00000000000001,6341.0999999999985,6705.5999999999985,규칙규칙규칙규칙규칙규칙규칙,,133.7,839.0000000000001,27.2
1244,413.8,1011.6,13.4,5756.200000000002,7577.599999999998,규칙규칙규칙규칙규칙규칙규칙,,126.29999999999998,721.9000000000002,11.6
1245,757.6700000000002,9.0,4512.799999999998,719.0,507.30000000000007,126.3,18251.65,3784.8,2419.4300000000007,16.900000000000002
1246,488.2,962.0,15.2,5416.6,7069.0999999999985,규칙규칙규칙규칙규칙규칙규칙,,139.4,713.9999999999999,10.999999999999998
1247,600.53,8.6,6455.700000000002,991.0,366.84,111.59999999999998,15635.82,5521.5,2256.59,11.3
1248,785.0799999999998,9.1,5768.699999999999,894.9000000000002,372.22999999999985,131.5,17834.11,5179.9000000000015,2440.92,9.8
1249,480.0,1018.4,12.8,6962.1,7308.0999999999985,규칙규칙규칙규칙규칙규칙규칙,,133.2,850.4000000000002,12.400000000000002
1250,781.9699999999998,21.9,6520.9,931.9,472.49,117.5,17570.000000000004,5993.200000000002,2207.26,17.900000000000006
1251,551.3,1026.4,53.50000000000001,6432.9,5658.9,규칙규칙규칙규칙규칙규칙규칙,,136.5,752.9999999999999,33.1
1252,750.51,21.3,6838.3,1100.3,451.03,156.5,16904.8,5267.2,2319.1900000000005,16.0
1253,671.4200000000002,17.2,5356.3,709.7,403.14,95.7,16397.89,4802.9000000000015,2249.88,11.7
1254,736.5100000000001,20.6,5045.0999999999985,828.6,463.42,111.8,16796.56,5559.2,2254.3099999999995,31.5
1255,464.3,953.8,32.6,5663.9,7482.100000000001,규칙규칙규칙규칙규칙규칙규칙,,162.9,811.1,14.3
1256,730.2499999999999,9.5,6038.0,788.3,432.4800000000001,149.3,16755.72,5401.0,2228.91,12.900000000000002
1257,868.71,15.6,7317.900000000002,904.8,594.7800000000002,138.3,20602.000000000004,4595.0,2590.07,20.900000000000006
1258,422.8,1051.5,16.6,5894.7,7532.799999999998,규칙규칙규칙규칙규칙규칙규칙,,194.4,898.3000000000002,12.599999999999998
1259,513.5,935.2,152.90000000000003,5589.1,8654.1,규칙규칙규칙규칙규칙규칙규칙,,145.70000000000005,764.5,148.5
1260,738.01,11.3,4991.2,621.8,494.65000000000015,116.3,17769.04,4045.700000000001,2393.88,12.2
1261,744.86,58.2,11361.199999999995,859.0,453.5100000000001,176.00000000000003,17018.91,6465.500000000001,2274.53,66.8
1262,826.6800000000002,11.2,7371.1,781.1,673.53,345.6,20398.210000000006,4540.4,2514.98,13.8
1263,485.6,918.2,52.3,4945.3,7735.0,규칙규칙규칙규칙규칙규칙규칙,,150.99999999999997,782.8,36.2
1264,782.15,53.8,6356.100000000001,828.6999999999998,480.96,118.8,17943.51,5367.299999999998,2389.4900000000007,56.2
1265,514.4,845.8,14.3,6772.400000000002,6296.6,규칙규칙규칙규칙규칙규칙규칙,,149.9,834.0,12.6
1266,456.6,670.4000000000002,79.8,5798.9,7318.500000000001,규칙규칙규칙규칙규칙규칙규칙,,118.5,767.8,63.39999999999999
1267,531.2,874.3,16.7,5868.4,7391.999999999999,규칙규칙규칙규칙규칙규칙규칙,,142.0,865.3000000000002,12.4
1268,520.1,796.1999999999998,19.6,5059.7,7203.9000000000015,규칙규칙규칙규칙규칙규칙규칙,,132.2,763.3000000000002,25.700000000000006
1269,528.8,786.4000000000002,16.6,6037.0,6445.3,규칙규칙규칙규칙규칙규칙규칙,,144.5,756.5,12.7
1270,750.24,10.1,6269.100000000001,792.6,446.92,118.8,17344.740000000005,4785.2,2368.01,13.099999999999998
1271,740.9000000000002,13.6,6654.5,802.3999999999999,466.65,131.70000000000002,18067.55,5434.6,2481.1600000000008,14.3
1272,617.1999999999998,865.5,18.8,5899.5999999999985,6177.800000000001,규칙규칙규칙규칙규칙규칙규칙,,147.10000000000005,780.7,12.5
1273,739.1,11.5,7367.5,653.3,517.76,133.7,17922.07,5538.3,2387.25,12.1
1274,845.9300000000002,12.1,5843.999999999999,772.0000000000001,577.84,144.8,20234.28,5043.499999999999,2639.35,16.8
1275,857.5699999999998,12.1,6755.3,850.2,552.6800000000002,126.10000000000004,20120.99,6237.5,2699.55,17.8
1276,477.3,868.3,18.500000000000004,6092.699999999999,7155.699999999999,규칙규칙규칙규칙규칙규칙규칙,,186.4,833.7999999999997,15.8
1277,798.66,10.1,5811.8,896.8000000000002,566.02,183.4,18896.9,4607.8,2412.15,12.9
1278,665.9399999999998,12.3,5379.300000000001,644.7,387.11,109.5,16556.14,3986.5,2385.58,14.2
1279,709.32,9.3,5302.4000000000015,757.4999999999999,431.61000000000007,96.5,16901.309999999998,3104.2,2307.47,20.2
1280,776.0600000000002,11.1,6623.299999999998,735.2,537.1600000000002,130.70000000000002,19247.51,5526.6,2642.96,19.1
1281,719.02,10.900000000000002,5289.4000000000015,781.9,471.68000000000006,103.4,17579.49,4027.1,2314.79,16.7
1282,507.9,758.4,181.40000000000003,4524.2,8431.4,규칙규칙규칙규칙규칙규칙규칙,,136.9,808.4,176.00000000000009
1283,678.68,10.4,5863.299999999998,641.8000000000002,433.08,117.9,16309.28,4967.4,2195.62,16.2
1284,697.6199999999999,9.8,6293.9,869.9000000000002,405.49000000000007,218.4,17152.93,5812.800000000001,2385.7200000000007,14.0
1285,426.7,783.8,14.6,6473.5,7290.799999999998,규칙규칙규칙규칙규칙규칙규칙,,146.99999999999997,701.2,10.000000000000002
1286,523.1,1140.3,21.6,5819.0999999999985,8660.099999999999,규칙규칙규칙규칙규칙규칙규칙,,192.70000000000005,790.7999999999997,11.8
1287,512.9000000000002,914.9,15.4,6161.5999999999985,8458.7,규칙규칙규칙규칙규칙규칙규칙,,126.3,721.9,13.9
1288,877.7400000000004,13.3,8620.199999999997,818.6999999999998,495.75,117.7,20580.13,5442.8,2904.28,14.6
1289,775.1400000000001,10.4,4629.499999999999,691.8000000000002,428.59999999999985,111.4,17009.57,4483.5,2384.3,46.5
1290,501.3,947.1,27.2,5278.800000000001,6695.300000000001,규칙규칙규칙규칙규칙규칙규칙,,141.3,855.2,14.6
1291,746.4100000000002,10.0,5587.4,668.9,471.63,101.5,18653.37,4914.5999999999985,2570.75,16.9
1292,824.48,10.5,5809.199999999999,731.1,529.8699999999999,182.5,19376.62,4698.4000000000015,2446.3100000000004,30.9
1293,406.6,855.6999999999998,16.200000000000006,5779.6,6923.799999999998,규칙규칙규칙규칙규칙규칙규칙,,132.0,753.9000000000002,13.400000000000002
1294,755.0300000000002,10.2,6515.4,799.6,474.51,124.2,18324.65,4736.1,2477.9,13.9
1295,526.3000000000002,904.7,17.3,6023.5999999999985,6761.800000000001,규칙규칙규칙규칙규칙규칙규칙,,132.2,792.8,20.1
1296,767.48,10.499999999999998,7064.6,1130.3,372.83,142.0,17560.02,4548.2,2464.02,13.6
1297,607.3299999999998,8.399999999999999,5082.9,703.5,434.04,82.5,15319.02,3564.0000000000005,2143.620000000001,11.6
1298,719.64,11.1,6404.5999999999985,692.8,348.07000000000005,132.8,15740.179999999997,5780.2,2240.77,12.400000000000002
1299,723.76,10.2,6226.000000000001,650.8,384.35,109.5,16855.530000000002,4545.6,2337.17,15.8
1300,454.4,935.1,152.70000000000005,5975.700000000002,9267.5,규칙규칙규칙규칙규칙규칙규칙,,148.20000000000005,833.0999999999998,151.3
1301,696.14,11.1,6270.3,874.7000000000003,485.69999999999993,113.3,17373.89,4245.1,2270.6500000000005,13.9
1302,492.50000000000006,982.7,16.1,5408.9,10685.0,규칙규칙규칙규칙규칙규칙규칙,,140.8,802.5,13.5
1303,556.3000000000002,676.2,18.2,5227.9000000000015,5786.2,규칙규칙규칙규칙규칙규칙규칙,,140.1,832.5999999999998,11.8
1304,755.9399999999998,11.7,6109.3,1122.3,403.34,132.70000000000002,16376.37,7135.3,2187.6800000000007,14.2
1305,756.84,11.6,7221.799999999998,928.8,484.84,124.3,18147.050000000007,6072.4,2530.0000000000005,13.2
1306,459.9,859.2,15.299999999999995,6069.4,6680.900000000002,규칙규칙규칙규칙규칙규칙규칙,,131.8,798.9,12.6
1307,593.8000000000002,931.6,17.5,6003.4,7333.5,규칙규칙규칙규칙규칙규칙규칙,,146.3,923.0,12.8
1308,538.1,803.1,14.0,5952.3,7559.1,규칙규칙규칙규칙규칙규칙규칙,,140.39999999999998,887.6000000000001,13.0
1309,764.3000000000002,10.2,7000.499999999999,784.0,452.16,119.8,17770.25,4168.6,2471.15,13.5
1310,544.3000000000002,1051.5,21.6,5732.3,7589.5,규칙규칙규칙규칙규칙규칙규칙,,163.20000000000005,856.1,16.6
1311,659.64,8.0,5035.7,600.6999999999998,459.73000000000013,135.9,16286.72,4338.0999999999985,2242.1800000000007,12.299999999999995
1312,760.82,11.9,6764.9,932.7,523.98,215.6,18315.320000000003,6208.5,2438.0400000000004,15.9
1313,699.3399999999998,155.2,6293.500000000001,714.6000000000001,449.65,134.60000000000002,17047.46,5396.5999999999985,2309.52,154.29999999999995
1314,416.2000000000001,998.4,13.8,6432.4,8452.4,규칙규칙규칙규칙규칙규칙규칙,,152.90000000000003,800.1999999999998,14.199999999999998
1315,676.12,10.3,6526.499999999999,853.6,465.84999999999985,135.29999999999998,16838.309999999998,5158.4000000000015,2296.03,32.10000000000001
1316,498.7,797.7,28.9,6186.1,6954.0,규칙규칙규칙규칙규칙규칙규칙,,160.20000000000005,798.1999999999998,10.5
1317,756.5600000000002,10.3,6238.6,689.5,497.66,136.0,18272.74,4433.300000000001,2471.76,12.6
1318,790.1000000000001,9.7,4896.9,878.0,507.05,122.6,17749.78,5007.3,2322.01,25.8
1319,812.1199999999999,10.1,5701.8,655.8000000000002,544.67,127.6,18949.140000000007,4685.799999999998,2559.1,14.4
1320,470.3,768.9000000000002,19.4,4877.3,7483.2,규칙규칙규칙규칙규칙규칙규칙,,140.0,819.6,21.9
1321,439.19999999999993,1000.8,86.4,5744.3,6777.799999999998,규칙규칙규칙규칙규칙규칙규칙,,141.8,788.7,81.7
1322,752.72,10.8,6675.4,796.1000000000001,492.3,126.8,18456.99,5729.5,2515.87,14.500000000000002
1323,551.5,820.6000000000001,14.8,5204.5,8060.200000000002,규칙규칙규칙규칙규칙규칙규칙,,185.2,863.1,12.5
1324,537.7,955.4,18.0,6626.899999999999,6143.299999999998,규칙규칙규칙규칙규칙규칙규칙,,125.0,818.3000000000002,13.2
1325,459.0,893.0,17.6,5874.5,6518.1,규칙규칙규칙규칙규칙규칙규칙,,122.4,880.0,11.0
1326,718.7099999999998,17.7,5856.3,977.7,425.73,180.7,16747.39,6244.800000000001,2303.72,18.6
1327,553.6,900.0,89.7,6377.799999999998,6967.9000000000015,규칙규칙규칙규칙규칙규칙규칙,,123.2,789.4,81.40000000000002
1328,452.2,949.9,78.09999999999998,6537.4,8566.3,규칙규칙규칙규칙규칙규칙규칙,,147.3,857.2999999999997,13.4
1329,710.5300000000003,12.200000000000005,7169.000000000001,838.8000000000002,386.52,127.0,17193.78,5005.200000000002,2428.64,17.2
1330,430.5,960.6,62.2,7567.200000000002,6628.9,규칙규칙규칙규칙규칙규칙규칙,,141.5,882.3,40.8
1331,504.7000000000001,807.0999999999998,14.2,6208.4000000000015,6341.6,규칙규칙규칙규칙규칙규칙규칙,,131.29999999999998,731.6,11.000000000000002
1332,699.5499999999997,10.4,6722.0,727.0999999999998,505.02,115.8,17282.54,4453.799999999998,2432.8,13.0
1333,477.89999999999986,885.9,33.300000000000004,5935.1,6356.1,규칙규칙규칙규칙규칙규칙규칙,,242.6,874.6,12.900000000000002
1334,520.1999999999998,889.6999999999997,61.1,6588.499999999999,8046.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,128.4,834.7,13.7
1335,768.7900000000002,59.3,5881.0999999999985,804.8,463.84,111.6,17608.68,5009.0999999999985,2407.91,58.5
1336,857.8100000000002,10.9,6884.6,740.8,483.4,147.5,19103.88,6310.4000000000015,2573.57,13.8
1337,648.11,29.300000000000008,6717.4000000000015,767.3000000000002,368.39,112.0,15415.79,4893.2,2148.61,47.9
1338,463.90000000000015,772.9,16.900000000000002,5829.7,8071.0,규칙규칙규칙규칙규칙규칙규칙,,145.10000000000005,839.0999999999998,12.5
1339,554.3000000000002,945.4,16.099999999999998,4775.0,8698.400000000001,규칙규칙규칙규칙규칙규칙규칙,,146.8,791.5,13.3
1340,680.4100000000002,11.0,8801.2,924.3,458.88000000000005,116.7,16696.730000000003,4768.699999999999,2234.37,13.1
1341,402.1,792.2,14.499999999999998,5518.9000000000015,7242.7,규칙규칙규칙규칙규칙규칙규칙,,136.1,732.5999999999998,12.5
1342,759.0100000000001,12.4,8433.7,951.2,554.8000000000002,113.0,18842.51,4559.5999999999985,2554.5999999999995,16.9
1343,794.6899999999998,9.7,5541.799999999998,747.6999999999998,550.9700000000001,105.2,18913.640000000007,6614.0999999999985,2451.57,18.8
1344,541.7,971.4,25.7,5270.2,8778.699999999999,규칙규칙규칙규칙규칙규칙규칙,,155.6,885.3000000000002,14.000000000000002
1345,731.0300000000002,10.8,6365.800000000001,893.1999999999998,372.18,118.3,15529.69,5110.8,2216.640000000001,11.8
1346,481.6,867.3,19.6,6590.299999999998,5681.8,규칙규칙규칙규칙규칙규칙규칙,,119.4,783.3000000000002,13.2
